OBJECTID,TYPE,Status,Comments,Date_Modified,Compiler,created_user,created_date,last_edited_user,last_edited_date,GlobalID,Shape__Area,Shape__Length
62,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,f005a7f2-0252-43c6-9a24-ea5a80512ec2,783.66552734375,152.907668901033
63,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,bd2ef2d0-2181-4c7a-b5e6-33be7028ccd4,1463.02758789063,408.27635470775
64,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,191883a3-22b8-473a-bc77-51261ddfa473,6563.54956054688,452.768850525723
65,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,036e5a56-3d86-4f42-a1dc-324b9b1b8339,57.2041015625,33.3235911797904
66,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,af8398d8-ab3a-4b22-b4c1-f7dd169a3dec,2764.93334960938,281.351196894821
67,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,17d496e3-9cc3-4021-93c1-b2ccbdc68ab0,168.371826171875,71.2034567733981
68,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,03946f18-fc47-44c0-b063-42e7cd524987,109.580810546875,62.6668903036763
69,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,670e6a98-6109-4413-8bf7-171e18f43738,48.99951171875,34.3962238443167
70,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,f555bdeb-051d-4016-9c78-fb54d07f9071,962.87060546875,186.557009359949
71,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,76908a5c-f39d-4330-84f3-3a2e5c29e34f,2249.18823242188,210.569795336113
72,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,0868f481-df63-41d1-b062-2f5cda9a245d,88.576416015625,37.6508816142521
73,Bridge Outline Features,Updated,,2012-10-30T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,14e7e42d-4128-419c-9ef5-fbe494cb3da4,1509.76318359375,165.817627132436
74,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,ca76231a-5966-42ab-8b90-d0fbe26ee974,55.81689453125,49.164134211304
75,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,24a4a402-17e1-4766-9bc5-6d5dc88622aa,122.868408203125,45.3922447166779
76,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,5a126f82-d7f7-48de-954f-7dfa8c00d9b4,1640.904296875,273.640578140644
77,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,41ed6fd4-9657-4303-b291-03d897f50eae,701.232177734375,170.945201973927
78,Bridge Outline Features,Updated,,2012-10-30T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,13e9b127-78e1-4037-be39-d2a1c0023638,3439.80932617188,275.942681273557
79,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,b341e742-35e9-4cc4-8018-86a6569771a2,1422.01586914063,194.570791944286
80,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,a4d38753-06a4-4ca8-a9f4-f7883e249e76,2998.74096679688,262.79193524203
81,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,8b1edd75-5052-4c1a-b01e-a99979b9e06d,2722.96704101563,282.938732667339
82,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,1750d8b6-fc6a-4e6f-b4c6-a90962723a47,7248.5322265625,467.559463392564
83,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,c028df13-e5d3-4f6b-a088-e3e150c6bba8,249.186767578125,82.3225819008225
84,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,7b36e9c5-b198-4600-9151-850843704457,3561.44799804688,318.766863680672
85,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,d59c2b77-da78-4950-a5b3-f4ba4475268f,840.796630859375,116.835785609381
86,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,4e79a0e2-12de-478f-ab5d-a327300e7ad4,714.3037109375,107.235445763217
87,Bridge Outline Features,Updated,,2012-10-30T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,6d56cf63-448c-4abe-82a2-0c9a964ec456,701.79736328125,121.174702216004
88,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,bb3dfc5f-c006-48dc-9331-ad274c50f9d9,805.506591796875,131.865088428572
89,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,8f61f7cf-e0c6-41bf-b4f7-c3c206604efb,861.172607421875,157.559612399865
90,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,c571b9eb-3a8f-4e97-b00a-6a4f30630c19,1228.79736328125,149.86314403222
91,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,4fe91c80-967f-46b6-a6e1-df0be75fda78,666.262451171875,122.73526131549
92,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,01f1b1d6-65c8-475e-b8e2-7997d587c463,493.367431640625,133.268430020733
93,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,de791503-ab42-4c4d-800e-5abda953759e,651.64013671875,163.398996366642
94,Bridge Outline Features,Updated,,2012-10-26T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,3e7a6baf-5af5-413c-931c-96a342649cc6,2032.56372070313,186.076701475186
95,Bridge Outline Features,Updated,,2012-10-26T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,bba1e848-6f31-4581-bcae-cb9b5c1d3b54,847.076171875,129.932959963812
96,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,c43d0bf0-a137-43ab-9197-b50376456cb5,1408.5966796875,186.620007067175
97,Bridge Outline Features,Updated,,2012-10-26T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,1dac6722-6b7b-459f-a090-62fb747a8bb5,274.4755859375,66.8148714645192
98,Bridge Outline Features,Updated,,2012-10-26T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,2c6f5819-a6bd-4bfc-86a9-e3f5ad930e68,2847.34594726563,240.110358475645
99,Bridge Outline Features,Updated,,2012-10-26T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,526d688d-9489-4fbc-8304-df63e43bb69b,975.1064453125,126.78964815804
100,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,2354dcb2-9508-4201-a05c-79b07fe1a3ad,887.2021484375,201.688402757778
101,Bridge Outline Features,Updated,,2012-10-26T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,d6c09525-1c5c-4ba0-ab0d-561dabcfae78,1261.71362304688,173.195950014178
102,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,b645847d-7ffb-4d63-beb9-abb550b7082e,967.5029296875,125.282268067085
103,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,8fc5e967-8e09-4123-b7f7-6418e2b5756b,3787.5078125,296.55329139044
104,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,fda22db7-e830-44b1-9961-e217ec96e4db,748.58251953125,109.573745605177
105,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,8fb37be8-8d39-49db-bac6-3ecc5e621b6c,2107.86499023438,218.716171243376
106,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,7f177ed2-b664-4b00-bda2-c5834ce7bb30,1164.74584960938,139.287643176644
107,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,6d1a3cd4-ab43-4cb8-ac0a-e30983ff3b5c,11245.4135742188,520.619815368407
108,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,fe8a8a7b-3ce6-4211-966f-16478a128e84,1252.8203125,142.587756856114
109,Bridge Outline Features,Updated,,2012-10-26T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,6e83f4c8-ddb0-4832-b8f9-8681955ca410,5295.90087890625,388.782333838618
110,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,27368416-43c7-422b-8ef5-919504f19ba4,1466.46923828125,154.109036796528
111,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,2ec0fe0e-1033-476a-84da-2c0cfcbe6a80,2227.10107421875,198.674610109394
112,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,80a20bc4-93e9-4744-9268-2bebe8c5ded9,54013.2360839844,3453.97859351304
113,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,4ebac3b2-f068-4fd0-9bbb-fcdf584a024a,1367.33764648438,149.480958906533
114,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,987cf53b-a55e-4b3e-99f5-de78d2333e89,2282.111328125,227.208238662469
115,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,e1b97620-1666-40e0-bcc4-b34eaf8a110f,6937.61279296875,484.08644712411
116,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,64b0cc4c-758d-4849-9edb-913af02fffde,5233.45654296875,365.802880884792
117,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,2fa5fc81-89a3-42e9-a411-7214490492b9,295.474365234375,80.8924081128999
118,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,a5d41179-154d-4025-97c3-067b032c389a,153.052490234375,51.1347951079438
119,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,142356d0-0eca-4a02-a1f3-9f2abab9c31b,1741.3857421875,183.398083057524
120,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,7a13545e-89f3-4a18-a209-3c6af19e86dd,2175.904296875,362.368811963113
121,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,143cf1b3-d64e-41fc-aebc-50275532e8f5,443.90087890625,150.318917664436
122,Bridge Outline Features,Updated,,2012-10-26T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,6d80ae48-17fb-4973-baa0-27175b0f5a40,1877.83984375,195.493091002712
123,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,0255f3a8-8ec9-40b2-ab78-abdb64c3327a,2294.50708007813,197.312300304191
124,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,2f01b6b0-e9d6-4f5e-8c81-beabc4c10cbe,503.813232421875,95.06284627001
125,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,719f9cc2-5bd5-462f-8fc7-23712fbe6ecc,8713.052734375,549.088240623631
126,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,5bf0f83d-d779-4e68-9c02-a763b5666279,124.710693359375,47.0461669296835
127,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,ac06bb41-f03a-4385-9486-f913fc9e3ccb,5376.57934570313,377.505341711703
128,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,3fadb333-5a37-4923-9468-5278eeb0533d,2162.04858398438,362.919591390748
129,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,df1dae66-6fdf-4c44-83f3-3c7c38cdb3e9,6371.01025390625,466.538991626317
130,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,6f49dadf-0ffb-411c-bc49-0dbf9a610367,760.197265625,110.356062042857
131,Bridge Outline Features,Updated,,2012-10-26T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,3c45e6e3-1250-4d4c-8a52-9c81428e9dff,5140.25830078125,474.8496708871
132,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,5372628c-d3e8-46a9-ba5e-9d82a0aacf05,1304.66162109375,148.339095480951
133,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,e3ba6629-8103-4bbd-9019-446dc876632f,168.621337890625,53.0513171881015
134,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,43b96daf-4733-45a6-83a6-c4e95aa6f0d7,1195.96899414063,167.35780758564
135,Bridge Outline Features,Updated,,2012-10-26T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,de7d80c6-40ef-4051-b9c6-876bde23052e,2975.46728515625,248.967458802576
136,Bridge Outline Features,Updated,,2012-10-26T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,0ce776be-7a94-4c40-8a07-6e7699f542b6,1551.82104492188,404.070736238535
137,Bridge Outline Features,Updated,,2012-10-26T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,dba85e0b-2574-448d-9472-9b1a5abc63b8,5042.3251953125,354.049729876173
138,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,39966e00-990a-45cf-a6e0-d6bc26ea85eb,414.4287109375,108.95128762069
139,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,0b27116d-bae6-451a-86d4-0e537a6fbe89,675.227783203125,118.323736347763
140,Bridge Outline Features,Updated,,2012-10-26T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,db1724da-cab1-4a15-b75f-8bbf7266994a,710.569091796875,186.807359958303
141,Bridge Outline Features,Updated,,2012-10-26T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,778717ba-ec48-48e4-838c-bab6ee7e014a,2770.7666015625,291.400030593062
142,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,5f899958-7af9-47d0-994f-d99a966fa957,542.31298828125,108.690360239635
143,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,86963ab0-cb65-422f-87de-994eae9ab04d,2530.931640625,228.923086569097
144,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,d86718f0-04a7-434e-a873-b36670349144,146.6640625,76.0714037047795
145,Bridge Outline Features,Updated,,2012-10-26T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,2b82fbc0-a6d6-42f4-ba0b-a27d48515f68,6896.0478515625,521.855664211406
146,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,4637d438-7b88-493f-9f5f-bc2ae76beb47,539.478515625,94.6080075070199
147,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,17e59306-68f2-4421-a3b3-6e6b6ad4e600,2249.07641601563,210.918206503338
148,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,404439c8-1df3-4d34-a8c5-0544098fc950,2577.70263671875,204.694310040473
149,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,27372f22-70fc-4ef0-a393-1734d85b4199,727.2177734375,114.820648847017
150,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,0bbaa2d4-abb2-41af-ac64-0392a2fd793c,3072.50463867188,270.196881546944
151,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,939eec75-9e4c-419a-bb71-9ff631b5e904,63.137451171875,36.3313765123513
152,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,e24abffc-c861-49f5-bef9-6c96ced356e5,85.12744140625,44.3438127647727
153,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,6f742eea-fd2c-4f22-80d9-c2239f4e4b68,196.847900390625,56.1466678449049
154,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,9715d2ce-7470-44ab-b95d-91cb51515acd,82.3173828125,40.1417931840504
155,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,e0394bf6-0f94-4fa7-a6c7-647c1798a62d,188.885498046875,82.3740968279764
156,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,eb96673c-2098-4295-88a2-b401df0cdea5,128.118896484375,82.4876804304288
157,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,ec69348f-5a1f-40a3-a236-2a43ae73fabd,251.863525390625,81.6490119036992
158,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,254d5054-c828-49b9-b1bb-6dc1415849b1,115.8857421875,50.6010471216146
159,Bridge Outline Features,Updated,,2012-10-31T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,bdddaf2f-bc6c-4f3c-b953-27bd0b0cb753,10951.3393554688,760.267355903322
160,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,67e98d05-dfda-4bb1-9290-69224d0baec7,5044.47827148438,374.819146167569
161,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,4dba1c7f-a3a0-479c-85b1-e9cc4f5e1353,1188.26953125,182.306443693055
162,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,1532043d-3866-4386-ab15-0ea5382308ae,6248.60327148438,477.280137080069
163,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,2b10e796-c2c7-4525-ab37-fc11702564b6,1810.35864257813,200.521566172787
164,Bridge Outline Features,Updated,,2012-11-05T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,72da5a6b-74d0-4ab7-affb-5cd48a4d6ba8,568.20263671875,97.4471540431191
165,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,74e71c55-109c-4f0f-a931-5d2edd779b07,7122.67260742188,451.963067661117
166,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,46bcd942-41ce-4544-86c7-3d4221de629e,6328.54931640625,916.738113717009
167,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,ae30ccc2-3851-4262-a3c1-0eeda2ac2bd2,215.06103515625,95.7711791067316
168,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,1ede52a3-af96-4141-8d45-987da827d667,964.08984375,266.9739668982
169,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,18fdaf50-44b8-4beb-a618-5c7f2cbb4cc0,105.981201171875,44.0728694216106
170,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,3909f0e5-fa01-4ffe-a56c-3ec7a3b352de,186.90673828125,55.0850985245249
171,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,b6c32cfd-bc2b-4ec7-bffd-9df042436508,196.964111328125,56.1894572613086
172,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,810a53bb-598b-4d8c-a1e7-1978d7417f64,37.801513671875,26.5259451278361
173,Bridge Outline Features,Updated,,2012-11-02T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,33893b8e-e1ca-409f-857c-a3fc0dd3f276,3372.21215820313,274.443199386193
174,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,423fdee3-4eb5-48ea-a7cc-2c3af3cc7cac,676.758056640625,155.941835199851
175,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,901d0561-e88a-4a0b-8f80-f65390152f96,673.731201171875,143.576033959265
176,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,1aaccb78-e2e6-4ce8-998b-8398a3cb3a57,4398.673828125,348.351182331482
177,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,0427fcc3-7963-4261-b218-d42515085f7b,185.996337890625,113.404711990279
178,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,5d35562a-1c76-45e4-b82d-c3906e0f3414,1750.22607421875,203.338171848105
179,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,c4d06368-5eef-4ef4-8a07-a3c78c232054,691.379150390625,106.13921013884
180,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,bf7f0b22-03dc-4fef-af1f-b1ae58ea1956,1372.53198242188,234.535029451687
181,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,ed3bddcc-53ac-46b3-8858-6ec1ff0c1b43,2802.88818359375,432.897879404537
182,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,30b675c3-07a3-4209-9425-935384c6c52a,3582.24780273438,297.534395463917
183,Bridge Outline Features,Existing,,,,GISAdmin,2018-06-22T17:29:11.210Z,GISAdmin,2018-06-22T17:29:11.210Z,b06df739-5c66-4242-85a7-87279c3a4d7f,11007.9836425781,722.963394946455
