OBJECTID,Type,Status,SHAPE_Leng,Shape__Area,Shape__Length
1001,Woodland Deciduous Vegetation Area,New,2226.00770131,44223.4638671875,2226.00770131262
1002,Woodland Deciduous Vegetation Area,New,5052.3729453,337936.985595703,5052.37294529911
1003,Woodland Deciduous Vegetation Area,New,394.874184525,7518.51123046875,394.874184521655
1004,Woodland Deciduous Vegetation Area,New,902.013193029,15329.3068847656,902.013193027125
1005,Woodland Deciduous Vegetation Area,New,5556.27902267,348033.540527344,5556.27902266153
1006,Woodland Deciduous Vegetation Area,New,1366.65858967,51430.2438964844,1366.65858967484
1007,Woodland Deciduous Vegetation Area,New,3903.52706705,304359.96484375,3903.52706705485
1008,Woodland Deciduous Vegetation Area,New,408.740845806,8780.99169921875,408.740845798918
1009,Woodland Deciduous Vegetation Area,New,190.916938631,2040.57495117188,190.916938635636
1010,Woodland Deciduous Vegetation Area,New,278.362962454,1957.2021484375,278.362962457804
1011,Woodland Deciduous Vegetation Area,New,318.386045273,3457.72338867188,318.386045277346
1012,Woodland Deciduous Vegetation Area,New,148.325491502,1189.74780273438,148.325491504755
1013,Woodland Deciduous Vegetation Area,New,746.929102039,13721.2482910156,746.929102039581
1014,Woodland Deciduous Vegetation Area,New,1036.25478194,18836.2651367188,1036.25478194586
1015,Woodland Deciduous Vegetation Area,New,1209.57661904,19228.453125,1209.57661904648
1016,Woodland Deciduous Vegetation Area,New,1305.95952201,30621.205078125,1305.95952200948
1017,Woodland Deciduous Vegetation Area,New,166.898881201,1261.66552734375,166.898881200023
1018,Woodland Deciduous Vegetation Area,New,577.413921011,14921.3923339844,577.413921012699
1019,Woodland Deciduous Vegetation Area,New,144.932103399,1297.15087890625,144.932103396397
1020,Woodland Deciduous Vegetation Area,New,600.976577741,9218.64135742188,600.976577741198
1021,Woodland Deciduous Vegetation Area,New,12365.5471216,281354.944580078,12365.5471216494
1022,Woodland Deciduous Vegetation Area,New,388.438848688,5205.96142578125,388.43884868842
1023,Woodland Deciduous Vegetation Area,New,352.390968907,5240.70776367188,352.390968902461
1024,Woodland Deciduous Vegetation Area,New,493.323216812,5191.06127929688,493.323216811331
1025,Woodland Deciduous Vegetation Area,New,570.588363121,6875.07470703125,570.588363120927
1026,Woodland Deciduous Vegetation Area,New,1775.51806044,24180.4201660156,1775.51806044834
1027,Woodland Deciduous Vegetation Area,New,1098.19242801,19349.80078125,1098.19242800787
1028,Woodland Deciduous Vegetation Area,New,672.667736454,12727.8825683594,672.66773645701
1029,Woodland Deciduous Vegetation Area,New,180.34264056,2019.97900390625,180.342640561486
1030,Woodland Deciduous Vegetation Area,New,435.502820832,9045.0419921875,435.50282083141
1031,Woodland Deciduous Vegetation Area,New,204.192769592,2733.54296875,204.19276959846
1032,Woodland Deciduous Vegetation Area,New,471.876023527,3365.08642578125,471.876023528895
1033,Woodland Deciduous Vegetation Area,New,427.604875265,7293.63159179688,427.604875267479
1034,Woodland Deciduous Vegetation Area,New,326.726205987,3910.0810546875,326.726205989732
1035,Woodland Deciduous Vegetation Area,New,370.655512247,5105.4697265625,370.655512238802
1036,Woodland Deciduous Vegetation Area,New,206.193580175,3044.51953125,206.193580172423
1037,Woodland Deciduous Vegetation Area,New,254.662450592,1936.72119140625,254.662450584691
1038,Woodland Deciduous Vegetation Area,New,179.670808291,1496.40649414063,179.67080828991
1039,Woodland Deciduous Vegetation Area,New,527.022923356,6229.052734375,527.022923357114
1040,Woodland Deciduous Vegetation Area,New,307.369550397,2146.58349609375,307.369550403898
1041,Woodland Deciduous Vegetation Area,New,472.824766452,6225.07861328125,472.824766461408
1042,Woodland Deciduous Vegetation Area,New,434.905439324,6998.82836914063,434.905439324312
1043,Woodland Deciduous Vegetation Area,New,186.918139105,2326.82592773438,186.918139104933
1044,Woodland Deciduous Vegetation Area,New,25599.4499821,3208936.70532227,25599.4499820892
1045,Woodland Deciduous Vegetation Area,New,300.103235137,3469.54956054688,300.103235132773
1046,Woodland Deciduous Vegetation Area,New,284.26618736,2758.24365234375,284.266187359542
1047,Woodland Deciduous Vegetation Area,New,2979.99214977,102507.973144531,2979.99214977032
1048,Woodland Deciduous Vegetation Area,New,1067.78359016,22759.3415527344,1067.78359016542
1049,Woodland Deciduous Vegetation Area,New,583.942872646,8703.29345703125,583.942872640344
1050,Woodland Deciduous Vegetation Area,New,510.160579087,9277.18530273438,510.160579087003
1051,Woodland Deciduous Vegetation Area,New,473.298836969,5941.13500976563,473.298836985152
1052,Woodland Deciduous Vegetation Area,New,118.680209812,776.760498046875,118.68020981439
1053,Woodland Deciduous Vegetation Area,New,1104.06435839,9310.9716796875,1104.06435838301
1054,Woodland Deciduous Vegetation Area,New,132.153615523,1194.859375,132.153615525292
1055,Woodland Deciduous Vegetation Area,New,294.528995149,1137.75317382813,294.528995145979
1056,Woodland Deciduous Vegetation Area,New,392.681867218,5990.47778320313,392.681867219371
1057,Woodland Deciduous Vegetation Area,New,2528.08633439,128679.679931641,2528.08633439393
1058,Woodland Coniferous Vegetation Area,New,3137.6382794,112609.981689453,3137.63827939416
1059,Woodland Deciduous Vegetation Area,New,600.975366674,18659.0834960938,600.975366673333
1060,Woodland Deciduous Vegetation Area,New,1259.39413284,29007.8811035156,1259.39413285208
1061,Woodland Deciduous Vegetation Area,New,500.230576874,4180.32592773438,500.230576877274
1062,Woodland Deciduous Vegetation Area,New,470.948784176,13667.9963378906,470.948784172218
1063,Woodland Deciduous Vegetation Area,New,248.214755049,3569.88940429688,248.214755056649
1064,Woodland Deciduous Vegetation Area,New,337.561690445,5483.31372070313,337.561690444208
1065,Woodland Deciduous Vegetation Area,New,262.03417194,4114.55078125,262.03417194152
1066,Woodland Deciduous Vegetation Area,New,439.418997313,9833.68359375,439.418997311807
1067,Woodland Deciduous Vegetation Area,New,356.000670921,5837.33813476563,356.000670920155
1068,Woodland Deciduous Vegetation Area,New,329.878794594,5390.36450195313,329.878794592128
1069,Woodland Deciduous Vegetation Area,New,475.565707598,12517.1142578125,475.565707602554
1070,Woodland Deciduous Vegetation Area,New,2836.7581752,61529.9182128906,2836.75817521787
1071,Woodland Deciduous Vegetation Area,New,821.257574088,21666.2429199219,821.257574089446
1072,Woodland Deciduous Vegetation Area,New,139.421930351,1272.35620117188,139.421930350653
1073,Woodland Deciduous Vegetation Area,New,159.179320022,1097.64672851563,159.179320019379
1074,Woodland Deciduous Vegetation Area,New,306.609456429,5642.58349609375,306.609456428199
1075,Woodland Deciduous Vegetation Area,New,1672.79995786,19539.0576171875,1672.7999578531
1076,Woodland Deciduous Vegetation Area,New,162.684734867,1862.80419921875,162.684734868804
1077,Woodland Deciduous Vegetation Area,New,246.351979808,4585.03149414063,246.35197980827
1078,Woodland Deciduous Vegetation Area,New,619.249286599,4383.41015625,619.249286592552
1079,Woodland Deciduous Vegetation Area,New,670.75914405,16115.5546875,670.759144052793
1080,Woodland Deciduous Vegetation Area,New,176.858422067,1690.76342773438,176.85842206315
1081,Woodland Deciduous Vegetation Area,New,340.25681251,7210.89770507813,340.256812509104
1082,Woodland Deciduous Vegetation Area,New,3568.79966617,78131.6333007813,3568.79966618769
1083,Woodland Deciduous Vegetation Area,New,263.272180186,4908.91967773438,263.272180184882
1084,Woodland Deciduous Vegetation Area,New,479.072425383,6173.40063476563,479.072425386569
1085,Woodland Deciduous Vegetation Area,New,979.390916476,28244.5563964844,979.390916476948
1086,Woodland Deciduous Vegetation Area,New,406.577400608,4223.72631835938,406.577400610795
1087,Woodland Deciduous Vegetation Area,New,1055.21555058,10288.9624023438,1055.21555058388
1088,Woodland Deciduous Vegetation Area,New,247.802393696,3125.66577148438,247.802393696351
1089,Woodland Deciduous Vegetation Area,New,185.398433827,2630.17431640625,185.398433826482
1090,Woodland Deciduous Vegetation Area,New,4311.11521122,234645.6640625,4311.11521120919
1091,Woodland Deciduous Vegetation Area,New,403.273846559,6969.31225585938,403.273846557913
1092,Woodland Deciduous Vegetation Area,New,841.880895554,15420.9604492188,841.880895552815
1093,Woodland Deciduous Vegetation Area,New,2448.930535,105411.247802734,2448.93053499344
1094,Woodland Deciduous Vegetation Area,New,155.212591602,1879.02954101563,155.212591603917
1095,Woodland Deciduous Vegetation Area,New,249.805381748,3553.56176757813,249.805381747348
1096,Woodland Deciduous Vegetation Area,New,601.171579718,14797.1560058594,601.17157971981
1097,Woodland Deciduous Vegetation Area,New,280.515023468,4137.80346679688,280.515023467647
1098,Woodland Deciduous Vegetation Area,New,819.071757514,29087.8391113281,819.071757515527
1099,Woodland Deciduous Vegetation Area,New,4737.65431549,247216.571289063,4737.65431550394
1100,Woodland Deciduous Vegetation Area,New,4502.87266962,131060.803466797,4502.87266961771
1101,Woodland Deciduous Vegetation Area,New,252.00385746,2224.51049804688,252.003857462001
1102,Woodland Deciduous Vegetation Area,New,481.496591188,6561.98168945313,481.496591188845
1103,Woodland Deciduous Vegetation Area,New,417.945074404,6779.76684570313,417.945074405121
1104,Woodland Deciduous Vegetation Area,New,835.623697903,13680.7416992188,835.623697904693
1105,Woodland Deciduous Vegetation Area,New,3759.89071097,104266.242919922,3759.89071097036
1106,Woodland Deciduous Vegetation Area,New,887.381189412,24458.2077636719,887.38118940426
1107,Woodland Deciduous Vegetation Area,New,1066.94168566,19115.6437988281,1066.94168566139
1108,Woodland Deciduous Vegetation Area,New,27457.9439125,2269160.47290039,27457.9439124755
1109,Woodland Deciduous Vegetation Area,New,2467.35611454,121391.427001953,2467.35611454466
1110,Woodland Deciduous Vegetation Area,New,816.33896107,20928.0771484375,816.338961071566
1111,Woodland Deciduous Vegetation Area,New,267.247366458,2303.95263671875,267.247366454204
1112,Woodland Deciduous Vegetation Area,New,490.42675697,8659.10546875,490.426756971234
1113,Woodland Deciduous Vegetation Area,New,2778.69476397,38214.9240722656,2778.69476396256
1114,Woodland Deciduous Vegetation Area,New,263.188805268,1963.16821289063,263.1888052521
1115,Woodland Deciduous Vegetation Area,New,615.166800267,14550.1970214844,615.166800265322
1116,Woodland Deciduous Vegetation Area,New,416.048280624,5243.18676757813,416.048280620566
1117,Woodland Deciduous Vegetation Area,New,4290.54784999,117470.728027344,4290.54784998383
1118,Woodland Deciduous Vegetation Area,New,334.222614085,3665.54418945313,334.222614073944
1119,Woodland Deciduous Vegetation Area,New,2121.44200893,119262.171142578,2121.44200892076
1120,Woodland Deciduous Vegetation Area,New,8022.7898911,377753.064453125,8022.78989110473
1121,Woodland Deciduous Vegetation Area,New,1733.88451158,41848.1982421875,1733.8845115871
1122,Woodland Deciduous Vegetation Area,New,396.09484005,5519.69873046875,396.09484005163
1123,Woodland Deciduous Vegetation Area,New,272.073274079,2552.39794921875,272.073274075172
1124,Woodland Deciduous Vegetation Area,New,90.7736060638,471.472900390625,90.7736060657672
1125,Woodland Deciduous Vegetation Area,New,322.057872327,2535.23583984375,322.057872328212
1126,Woodland Deciduous Vegetation Area,New,774.748031371,10346.2114257813,774.748031357359
1127,Woodland Deciduous Vegetation Area,New,1610.78272474,27856.0314941406,1610.78272473273
1128,Woodland Deciduous Vegetation Area,New,264.553436137,3575.337890625,264.553436132162
1129,Woodland Deciduous Vegetation Area,New,5877.66631427,118583.282226563,5877.6663142726
1130,Woodland Deciduous Vegetation Area,New,1091.57492959,13223.7629394531,1091.57492959313
1131,Woodland Deciduous Vegetation Area,New,1125.38778093,8830.5703125,1125.38778092702
1132,Woodland Deciduous Vegetation Area,New,136.571202537,1025.24438476563,136.571202538639
1133,Woodland Deciduous Vegetation Area,New,661.107331251,6611.07690429688,661.107331250834
1134,Woodland Deciduous Vegetation Area,New,1295.96463942,45870.3735351563,1295.96463942967
1135,Woodland Deciduous Vegetation Area,New,296.603979057,1672.19140625,296.603979055522
1136,Woodland Deciduous Vegetation Area,New,2927.71309783,226276.977783203,2927.71309783524
1137,Woodland Deciduous Vegetation Area,New,3118.94894911,114925.235595703,3118.94894911136
1138,Woodland Deciduous Vegetation Area,New,1462.83812641,24078.3505859375,1462.83812641693
1139,Woodland Deciduous Vegetation Area,New,205.092606049,2750.20166015625,205.092606048517
1140,Woodland Deciduous Vegetation Area,New,168.497157847,2016.44506835938,168.497157848093
1141,Woodland Deciduous Vegetation Area,New,2236.03080569,90350.271484375,2236.03080567527
1142,Woodland Deciduous Vegetation Area,New,205.319669156,1548.57055664063,205.319669155983
1143,Woodland Deciduous Vegetation Area,New,1162.53690359,40371.3994140625,1162.53690358819
1144,Woodland Deciduous Vegetation Area,New,16370.5819636,880903.432861328,16370.581963571
1145,Woodland Deciduous Vegetation Area,New,3785.25183636,122743.451660156,3785.25183634022
1146,Woodland Deciduous Vegetation Area,New,239.265080342,3906.40551757813,239.265080340497
1147,Woodland Deciduous Vegetation Area,New,635.70411435,17694.7143554688,635.704114348304
1148,Woodland Deciduous Vegetation Area,New,1003.91896633,18962.9084472656,1003.91896633232
1149,Woodland Deciduous Vegetation Area,New,204.136747211,2699.92504882813,204.136747213293
1150,Woodland Deciduous Vegetation Area,New,284.265268566,2904.75122070313,284.265268573684
1151,Woodland Deciduous Vegetation Area,New,350.003238794,3549.65649414063,350.00323878814
1152,Woodland Deciduous Vegetation Area,New,178.328022742,2377.5556640625,178.328022742035
1153,Woodland Deciduous Vegetation Area,New,968.960568437,13413.6494140625,968.960568438442
1154,Woodland Deciduous Vegetation Area,New,414.431305023,7091.28735351563,414.431305027138
1155,Woodland Deciduous Vegetation Area,New,333.069136657,4385.56884765625,333.069136660686
1156,Woodland Deciduous Vegetation Area,New,161.319650093,1828.828125,161.319650090456
1157,Woodland Deciduous Vegetation Area,New,494.828528899,13214.2785644531,494.828528901689
1158,Woodland Deciduous Vegetation Area,New,641.348513219,12229.4733886719,641.348513218875
1159,Woodland Deciduous Vegetation Area,New,104.753638025,822.759033203125,104.753638025183
1160,Woodland Deciduous Vegetation Area,New,127.240495424,1234.94409179688,127.240495424117
1161,Woodland Deciduous Vegetation Area,New,1943.2797947,46461.2973632813,1943.27979469753
1162,Woodland Deciduous Vegetation Area,New,298.752014782,5358.7724609375,298.75201478109
1163,Woodland Deciduous Vegetation Area,New,124.628686732,1215.71362304688,124.628686733095
1164,Woodland Deciduous Vegetation Area,New,4236.14564222,153805.802246094,4236.14564223781
1165,Woodland Deciduous Vegetation Area,New,355.366938586,6777.62915039063,355.36693858634
1166,Woodland Deciduous Vegetation Area,New,370.045598765,4770.39697265625,370.045598763918
1167,Woodland Deciduous Vegetation Area,New,244.201585019,1672.56127929688,244.201585019739
1168,Woodland Deciduous Vegetation Area,New,5553.78811032,537052.843505859,5553.78811030868
1169,Woodland Deciduous Vegetation Area,New,361.325596042,2655.8212890625,361.325596047924
1170,Woodland Coniferous Vegetation Area,New,1294.67930528,46956.2866210938,1294.67930527495
1171,Woodland Deciduous Vegetation Area,New,111.945870404,758.693115234375,111.945870406068
1172,Woodland Deciduous Vegetation Area,New,4872.42291593,601413.97265625,4872.42291593486
1173,Woodland Deciduous Vegetation Area,New,766.322769979,16877.5168457031,766.32276998269
1174,Woodland Deciduous Vegetation Area,New,100.663359053,723.503662109375,100.663359061139
1175,Woodland Deciduous Vegetation Area,New,448.71645907,5506.87670898438,448.716459075779
1176,Woodland Deciduous Vegetation Area,New,508.242970795,4108.60034179688,508.242970793653
1177,Woodland Deciduous Vegetation Area,New,5755.99629723,443692.540771484,5755.9962972485
1178,Woodland Deciduous Vegetation Area,New,1658.20653288,12890.5620117188,1658.20653287496
1179,Woodland Deciduous Vegetation Area,New,1246.45498516,31706.9360351563,1246.45498514638
1180,Woodland Deciduous Vegetation Area,New,369.959057726,7603.73706054688,369.959057730668
1181,Woodland Deciduous Vegetation Area,New,2721.98222301,153859.310791016,2721.98222301494
1182,Woodland Deciduous Vegetation Area,New,908.176215311,35719.9987792969,908.176215308849
1183,Woodland Deciduous Vegetation Area,New,369.689980603,2934.98022460938,369.68998060252
1184,Woodland Deciduous Vegetation Area,New,259.137907211,2863.34204101563,259.137907211152
1185,Woodland Deciduous Vegetation Area,New,3479.73170986,188325.689208984,3479.73170986419
1186,Woodland Deciduous Vegetation Area,New,1057.81576764,4877.07641601563,1057.81576763776
1187,Woodland Deciduous Vegetation Area,New,97.2425644592,454.460693359375,97.2425644592433
1188,Woodland Deciduous Vegetation Area,New,182.370928998,1896.41259765625,182.370928997342
1189,Woodland Deciduous Vegetation Area,New,322.248787484,5584.13159179688,322.248787485358
1190,Woodland Deciduous Vegetation Area,New,199.016909972,2921.61791992188,199.016909970866
1191,Woodland Deciduous Vegetation Area,New,31645.8337605,1843346.06152344,31645.8337604929
1192,Woodland Deciduous Vegetation Area,New,168.630401147,1972.84204101563,168.630401148588
1193,Woodland Deciduous Vegetation Area,New,203.643248424,2858.27587890625,203.643248428174
1194,Woodland Deciduous Vegetation Area,New,496.262093657,5398.58740234375,496.262093656251
1195,Woodland Deciduous Vegetation Area,New,5502.40527739,436384.558105469,5502.40527739233
1196,Woodland Deciduous Vegetation Area,New,1052.58057915,38880.2253417969,1052.58057916132
1197,Woodland Coniferous Vegetation Area,New,697.79212925,10042.2145996094,697.792129251722
1198,Woodland Deciduous Vegetation Area,New,3158.3277331,184091.132568359,3158.32773310322
1199,Woodland Deciduous Vegetation Area,New,438.221883803,5992.74291992188,438.221883805537
1200,Woodland Deciduous Vegetation Area,New,313.372037702,3649.29516601563,313.372037691525
1201,Woodland Deciduous Vegetation Area,New,354.10498757,7419.5830078125,354.104987569641
1202,Woodland Deciduous Vegetation Area,New,146.902291417,1291.517578125,146.902291411757
1203,Woodland Deciduous Vegetation Area,New,661.788687473,11123.6962890625,661.788687467369
1204,Woodland Deciduous Vegetation Area,New,212.788978589,1881.1591796875,212.788978589324
1205,Woodland Deciduous Vegetation Area,New,7186.05715489,430386.958984375,7186.05715488952
1206,Woodland Deciduous Vegetation Area,New,874.756311551,10845.0712890625,874.75631155807
1207,Woodland Deciduous Vegetation Area,New,521.725689542,6641.69262695313,521.725689543831
1208,Woodland Deciduous Vegetation Area,New,286.077707462,1828.21801757813,286.077707458008
1209,Woodland Deciduous Vegetation Area,New,1108.54508723,25504.58984375,1108.54508722655
1210,Woodland Deciduous Vegetation Area,New,398.601757152,3306.48583984375,398.601757150371
1211,Woodland Deciduous Vegetation Area,New,264.585994138,2551.28247070313,264.585994138822
1212,Woodland Deciduous Vegetation Area,New,249.156205999,1834.7802734375,249.156206000793
1213,Woodland Deciduous Vegetation Area,New,370.173189859,4559.57666015625,370.173189865233
1214,Woodland Deciduous Vegetation Area,New,3278.86476269,174717.194824219,3278.86476269868
1215,Woodland Deciduous Vegetation Area,New,1423.26073805,24802.5515136719,1423.26073804694
1216,Woodland Deciduous Vegetation Area,New,676.426411421,14249.78125,676.426411422034
1217,Woodland Deciduous Vegetation Area,New,140.428850511,1305.56909179688,140.428850508855
1218,Woodland Deciduous Vegetation Area,New,156.362427306,1195.71728515625,156.362427303255
1219,Woodland Deciduous Vegetation Area,New,775.844391045,15845.7573242188,775.844391046563
1220,Woodland Deciduous Vegetation Area,New,258.089306704,1909.07470703125,258.08930670565
1221,Woodland Deciduous Vegetation Area,New,439.142346653,7164.96484375,439.142346658878
1222,Woodland Deciduous Vegetation Area,New,89.3189147666,574.479248046875,89.3189147673091
1223,Woodland Deciduous Vegetation Area,New,770.415731287,18907.5390625,770.415731294797
1224,Woodland Deciduous Vegetation Area,New,624.561205595,11677.5634765625,624.561205602761
1225,Woodland Deciduous Vegetation Area,New,133.590497963,1266.76708984375,133.590497962909
1226,Woodland Deciduous Vegetation Area,New,6373.30788916,390926.165039063,6373.30788916005
1227,Woodland Deciduous Vegetation Area,New,125.155728049,1055.39477539063,125.155728048581
1228,Woodland Deciduous Vegetation Area,New,1031.18870719,40265.0808105469,1031.1887071896
1229,Woodland Deciduous Vegetation Area,New,3142.63397369,95545.7856445313,3142.63397368296
1230,Woodland Deciduous Vegetation Area,New,326.385106267,2883.55078125,326.385106268776
1231,Woodland Deciduous Vegetation Area,New,2954.05777951,79382.6579589844,2954.05777950644
1232,Woodland Deciduous Vegetation Area,New,101.395854601,519.427734375,101.395854603117
1233,Woodland Deciduous Vegetation Area,New,205.800723242,1817.16162109375,205.800723243139
1234,Woodland Deciduous Vegetation Area,New,214.596475218,1750.50732421875,214.596475219679
1235,Woodland Deciduous Vegetation Area,New,916.706787949,17220.0246582031,916.706787939626
1236,Woodland Deciduous Vegetation Area,New,1836.32094362,63866.8520507813,1836.32094360566
1237,Woodland Deciduous Vegetation Area,New,413.884969131,5366.54516601563,413.884969129579
1238,Woodland Deciduous Vegetation Area,New,88.43082836,574.71484375,88.4308283586792
1239,Woodland Deciduous Vegetation Area,New,260.813047614,1392.859375,260.813047613397
1240,Woodland Deciduous Vegetation Area,New,479.283146187,6408.7900390625,479.283146186896
1241,Woodland Deciduous Vegetation Area,New,170.205600629,1624.65161132813,170.205600633167
1242,Woodland Deciduous Vegetation Area,New,295.143713297,2053.14697265625,295.143713292081
1243,Woodland Deciduous Vegetation Area,New,7026.5552306,614461.094970703,7026.55523060005
1244,Woodland Deciduous Vegetation Area,New,588.911264904,16006.3972167969,588.911264903962
1245,Woodland Deciduous Vegetation Area,New,166.652691416,2183.10107421875,166.652691415611
1246,Woodland Deciduous Vegetation Area,New,400.679043096,6844.0927734375,400.67904309518
1247,Woodland Deciduous Vegetation Area,New,324.122266171,3266.2763671875,324.12226617045
1248,Woodland Deciduous Vegetation Area,New,153.424711612,722.6396484375,153.424711612071
1249,Woodland Deciduous Vegetation Area,New,3674.32562433,226205.114501953,3674.32562433233
1250,Orchard,New,1124.96225244,78720.0900878906,1124.96225243959
1251,Woodland Deciduous Vegetation Area,New,3308.1724829,119002.496582031,3308.17248288718
1252,Woodland Deciduous Vegetation Area,New,228.89133077,1896.23828125,228.891330770579
1253,Woodland Deciduous Vegetation Area,New,176.688331833,1616.29931640625,176.688331831805
1254,Woodland Deciduous Vegetation Area,New,119.341127622,993.02880859375,119.341127623982
1255,Woodland Deciduous Vegetation Area,New,284.767195771,2548.92041015625,284.767195772921
1256,Woodland Deciduous Vegetation Area,New,119.906223552,772.312744140625,119.906223552017
1257,Woodland Deciduous Vegetation Area,New,716.123841748,31993.4458007813,716.123841748257
1258,Woodland Deciduous Vegetation Area,New,2740.46183178,112292.148925781,2740.46183179282
1259,Woodland Deciduous Vegetation Area,New,239.937545141,3860.10229492188,239.937545142128
1260,Woodland Deciduous Vegetation Area,New,190.467764593,2695.1611328125,190.467764594954
1261,Woodland Deciduous Vegetation Area,New,284.655999088,4897.71020507813,284.655999087989
1262,Woodland Deciduous Vegetation Area,New,127.77482009,1183.669921875,127.774820088534
1263,Woodland Deciduous Vegetation Area,New,1802.82901764,129998.375976563,1802.82901764328
1264,Woodland Deciduous Vegetation Area,New,15580.9803856,1790673.62304688,15580.9803855809
1265,Woodland Deciduous Vegetation Area,New,436.109725312,7226.1279296875,436.109725313535
1266,Woodland Deciduous Vegetation Area,New,328.52651816,3640.84155273438,328.526518161209
1267,Woodland Deciduous Vegetation Area,New,136.760841951,1164.64892578125,136.760841951481
1268,Woodland Deciduous Vegetation Area,New,707.263197417,11883.09375,707.263197414266
1269,Woodland Deciduous Vegetation Area,New,115.538814544,942.853271484375,115.538814542061
1270,Woodland Deciduous Vegetation Area,New,1040.51329384,27773.1330566406,1040.5132938371
1271,Woodland Deciduous Vegetation Area,New,572.629778363,12031.51171875,572.629778363495
1272,Woodland Deciduous Vegetation Area,New,861.536343137,26127.1687011719,861.536343138099
1273,Woodland Deciduous Vegetation Area,New,327.399458049,4540.34887695313,327.399458049226
1274,Woodland Deciduous Vegetation Area,New,237.38221133,3311.51440429688,237.382211330882
1275,Woodland Deciduous Vegetation Area,New,276.918021353,4390.384765625,276.918021353139
1276,Woodland Deciduous Vegetation Area,New,215.322497336,2854.99658203125,215.32249733541
1277,Woodland Deciduous Vegetation Area,New,4959.16190694,205479.389160156,4959.16190694436
1278,Woodland Deciduous Vegetation Area,New,744.197933479,6126.77026367188,744.19793347566
1279,Woodland Deciduous Vegetation Area,New,644.075142058,7925.59033203125,644.075142052642
1280,Woodland Deciduous Vegetation Area,New,616.827979301,6773.2314453125,616.827979308099
1281,Woodland Deciduous Vegetation Area,New,216.636234884,1835.34521484375,216.636234876999
1282,Woodland Deciduous Vegetation Area,New,376.248265263,4950.31811523438,376.248265261121
1283,Woodland Deciduous Vegetation Area,New,612.221708311,15533.6594238281,612.221708309243
1284,Woodland Deciduous Vegetation Area,New,434.717161988,5260.16821289063,434.717161990777
1285,Woodland Deciduous Vegetation Area,New,7562.26318418,303022.791748047,7562.26318417658
1286,Woodland Deciduous Vegetation Area,New,1047.14742396,19230.8537597656,1047.14742396474
1287,Woodland Deciduous Vegetation Area,New,898.700863525,11982.4797363281,898.700863523642
1288,Woodland Deciduous Vegetation Area,New,1127.75921791,13015.5598144531,1127.75921791123
1289,Woodland Deciduous Vegetation Area,New,559.395741595,10052.1499023438,559.395741593998
1290,Woodland Deciduous Vegetation Area,New,494.98437804,7512.84130859375,494.984378039421
1291,Woodland Deciduous Vegetation Area,New,336.181689244,7142.24072265625,336.181689241762
1292,Woodland Deciduous Vegetation Area,New,980.262553462,18948.3488769531,980.262553455252
1293,Woodland Deciduous Vegetation Area,New,1996.71711998,49864.26953125,1996.71711997936
1294,Woodland Deciduous Vegetation Area,New,1699.161568,21423.94140625,1699.16156799701
1295,Woodland Deciduous Vegetation Area,New,1243.03667107,15805.7077636719,1243.03667107477
1296,Woodland Deciduous Vegetation Area,New,576.736724677,11654.3801269531,576.736724677049
1297,Woodland Deciduous Vegetation Area,New,1531.11710847,29712.0393066406,1531.11710846525
1298,Woodland Deciduous Vegetation Area,New,1877.05295071,68334.9206542969,1877.05295070454
1299,Woodland Deciduous Vegetation Area,New,511.5819017,6795.24682617188,511.581901710761
1300,Woodland Deciduous Vegetation Area,New,432.264544694,10128.0231933594,432.264544695809
1301,Woodland Deciduous Vegetation Area,Existing,1863.30207759,101128.914550781,1863.30207759724
1302,Woodland Deciduous Vegetation Area,New,411.849577911,6412.39624023438,411.849577913244
1303,Woodland Deciduous Vegetation Area,New,129.057190673,888.194580078125,129.057190671994
1304,Woodland Deciduous Vegetation Area,New,936.366312385,15158.3422851563,936.366312396226
1305,Woodland Deciduous Vegetation Area,New,71.395650261,356.19482421875,71.3956502585471
1306,Woodland Deciduous Vegetation Area,New,77.8739141715,458.53857421875,77.8739141723525
1307,Woodland Deciduous Vegetation Area,New,83.754965744,550.789306640625,83.7549657459973
1308,Woodland Deciduous Vegetation Area,New,254.497778372,2792.69604492188,254.497778371703
1309,Woodland Deciduous Vegetation Area,New,390.038616038,2518.34008789063,390.038616038654
1310,Woodland Deciduous Vegetation Area,New,1032.01403597,38128.0485839844,1032.01403596618
1311,Woodland Deciduous Vegetation Area,New,504.895709469,6447.82592773438,504.895709471762
1312,Woodland Deciduous Vegetation Area,New,758.811313334,16860.9777832031,758.811313331177
1313,Woodland Deciduous Vegetation Area,New,518.190700536,8890.35473632813,518.190700535145
1314,Woodland Deciduous Vegetation Area,New,251.966622953,3404.42163085938,251.966622950521
1315,Woodland Deciduous Vegetation Area,New,762.782663917,25075.2878417969,762.782663916308
1316,Woodland Deciduous Vegetation Area,New,843.367060482,17391.3666992188,843.367060480722
1317,Woodland Deciduous Vegetation Area,New,783.454930578,16319.611328125,783.454930583219
1318,Woodland Deciduous Vegetation Area,New,582.159632186,14038.9328613281,582.159632187893
1319,Woodland Deciduous Vegetation Area,New,247.75440929,3683.06127929688,247.754409283568
1320,Woodland Deciduous Vegetation Area,New,242.071548228,2032.7763671875,242.071548233558
1321,Woodland Deciduous Vegetation Area,New,1041.60120908,12143.2045898438,1041.60120907399
1322,Woodland Deciduous Vegetation Area,New,811.362263014,10637.9299316406,811.362263012501
