OBJECTID,TYPE,Status,Comments,Date_Modified,Compiler,created_user,created_date,last_edited_user,last_edited_date,GlobalID,Shape__Area,Shape__Length
2002,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,c47b7de9-2d52-4908-b0bc-ecd181f3484e,66068.748046875,2860.57984929777
2003,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,9bc9d14b-18b0-4f50-a5a7-cfcf73c2301a,61055.0297851563,2660.13695864291
2004,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,6f17b6ca-1b4c-4107-b3a2-793a953b7a0f,7362.5869140625,452.49242003951
2005,Paved,Updated,,2017-09-22T00:00:00.000Z,Austin Holland,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,3f3755b1-b7d7-4d3f-96ea-c99ad223daee,41547.6821289063,1419.69479252213
2006,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,cdfadcc3-bf4d-49b8-9427-5f6773307a14,3528.69311523438,417.265006955656
2007,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,d3b35a73-8ef1-4732-952f-650866b17631,50024.544921875,2150.01917491402
2008,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,5b334e1a-fb63-4d66-822d-0390af3264d6,3651.49145507813,293.754138004757
2009,Paved,Updated,,2017-09-15T00:00:00.000Z,Austin Holland,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,ac155d82-7a4e-428b-aeee-3dece6529915,85557.51171875,4110.12820325562
2010,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,83510b7f-c8b1-4d7e-b533-fea85a49bd3e,29381.71875,1332.22721881947
2011,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,05e5edc6-eb2c-4cae-9d5f-1ce826e11ca1,17560.3559570313,791.701936679989
2012,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,c0440bad-53e7-4c40-afd2-3da44921f5f3,32605.4584960938,2089.4993752307
2013,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,8a8a5bfd-8a09-4757-b821-e31b28c3616d,43684.6218261719,1726.57735002704
2014,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,54240747-7aa8-402a-ae78-364be1143973,2891.26635742188,306.09813726125
2015,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,5cc347ee-3785-428d-90d3-877026a0ff47,28073.8903808594,1660.0707108552
2016,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,2137e1f8-11d8-4a2c-a777-67def371fd3b,31244.4711914063,1377.31436935469
2017,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,fb8f700c-9da0-4a2b-bbc3-35d6d54dcf32,2340.80053710938,203.543917380752
2018,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,594e855e-2438-4746-b4ac-3df728568e86,11378.1169433594,614.06078826117
2019,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,7ecd1f8b-86e5-4ac6-b7d2-7cc8d02cf0c7,32491.7946777344,1554.57976114746
2020,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,a107a540-6e23-41d3-8a6d-80fca69111d5,2041.09741210938,268.263440275545
2021,Paved,Updated,,2017-09-15T00:00:00.000Z,Austin Holland,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,b05848f9-73a5-430d-b009-e640ebece12b,172007.222900391,5305.12066621377
2022,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,27553c94-d9e5-4404-bfc5-f48f64389376,18344.9011230469,995.760501443287
2023,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,d6c17668-909b-4b9d-b681-43cec9b305a9,128703.547851563,3322.5201188538
2024,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,0230f2e5-9d7c-4a9f-963a-62b0bdd0aad0,71646.4548339844,2097.18270776157
2025,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,7ccd8e20-8e3a-46cf-b2bd-70b92d8ef177,5479.12280273438,373.316895169055
2026,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,37d10c06-116c-44d5-b8ed-3010c50f83fe,170431.686035156,5255.19349223142
2027,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,8a1ec209-f7eb-4f08-8407-f2b5d6e2184e,5278.78271484375,589.906719819882
2028,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,b821bb37-3399-471c-9497-c57a269f946c,7835.3779296875,465.422407835562
2029,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,d29ff24b-23f2-4399-a736-8bb119367c70,78156.5305175781,3669.38666396461
2030,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,0b34a197-42ed-44f7-81ed-d9dc4f2fee22,5086.25732421875,531.99753735759
2031,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,edfc4737-d7a0-45d6-af5c-d26dc21fd8a0,4017.69140625,445.1226377258
2032,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,91ba9069-ac19-4948-8b0d-f819979845c0,9193.5537109375,442.416995020091
2033,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,d42b4f67-1c9e-4924-8e6a-9cc49a144f3b,674.52587890625,126.936069001876
2034,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,d3e4b29b-3cfb-44a5-abac-7aef8b25a8ca,6073.74560546875,449.939188789817
2035,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,fe59087f-f5dd-416f-b4f1-7b3701c469f1,1294.84008789063,251.388921797135
2036,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,51671443-947b-410a-abc2-bb393c047ef4,12738.2746582031,922.267768969224
2037,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,ba7c50f8-f6a1-450b-89ae-7de7b250b228,7880.36938476563,840.086574350595
2038,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,837a5004-bc54-4aa0-87f6-b77f06027f84,6149.5966796875,508.618591490079
2039,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,6fec7413-783c-40b9-97d5-f6b598e9a25d,612.1201171875,109.064276847393
2040,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,665543cb-28fa-48bd-b4c8-8e1dac4d67d5,3900.20727539063,334.355259194879
2041,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,203d920a-bcf1-426f-ac7a-63468412d3e1,8069.78955078125,478.875210370439
2042,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,93df832b-8ae7-40fc-b02d-2a1ccdd4e4ad,2140.943359375,281.733090776699
2043,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,02a11961-ec0f-44a5-a749-0571a4cc1962,1497.0234375,207.310818347757
2044,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,b7ff2c4c-3cf3-4c35-ac14-9e72cbcc4ddc,14269.0354003906,779.070153378126
2045,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,73711930-bb87-4681-86af-c80930d2463e,16162.0092773438,1518.67561204513
2046,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,636dbfb4-49a7-4ccc-97ab-376289409121,277211.023193359,10337.5062466185
2047,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,bfedd215-4490-49d1-9b10-31f80046a3d0,11232.72265625,751.98149808719
2048,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,45e1f658-5c95-4267-a3c3-9f817b24c1eb,1208.0390625,170.261270749113
2049,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,b28e7fa0-d9f0-4fc5-8589-e555b13a9771,3116.87744140625,291.992895746765
2050,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,5eb5fd4e-9241-42b3-a62f-d5dc033fb1b9,2017.701171875,263.209003587878
2051,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,2f1b9ca4-5090-4612-a5df-937d5e8b5873,114649.856933594,4970.20240640455
2052,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,6d7a2655-2dd5-44ec-8079-31c5acca8131,601.296630859375,103.818534540022
2053,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,31db373d-c5be-40b1-9ef7-094382686df2,31338.9848632813,1283.89325885153
2054,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,9c020e23-df5d-4398-a18d-b14a55f779c1,2868.05517578125,332.880728454938
2055,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,a3814615-9fd8-480d-ab8e-a3175f93a87f,15897.0141601563,962.019499535508
2056,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,5e19e13f-029c-4e15-9205-a674e9463151,5731.64916992188,327.781426990299
2057,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,e0ae4eeb-b91f-4068-bca6-c547f164587c,439.756591796875,92.3634013443433
2058,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,088f66af-f1e9-41c0-9c4d-362204f32893,6176.75048828125,682.803810146755
2059,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,660dd77f-68db-4231-b9bf-0dd6088efb89,2242.97290039063,266.747646547951
2060,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,3f98be07-c732-4527-8862-b44ace015ab3,51981.1242675781,2002.13219243967
2061,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,abd8dc6d-c7ff-4431-a67b-9aa7fd2ed05f,7415.251953125,417.123172953554
2062,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,8f52e5db-1724-465e-bc93-ab4b671bb8a4,723.49853515625,120.075997030232
2063,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,0f5a1cad-d856-4b83-afc9-94338cbdda97,8803.80419921875,845.026658812041
2064,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,5edc9947-5353-4ca7-a354-166cfae611b8,61439.2451171875,2016.76330594779
2065,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,60bc85a5-7a28-4e57-9b9f-e85eff493de2,59271.2927246094,1976.7591804457
2066,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,c5e7fad1-fe90-406d-9782-8e951659bc9d,22289.3752441406,956.499696513171
2067,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,8993c35f-80ca-4449-a43c-e85dc11a4b86,21690.7231445313,1164.35191031515
2068,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,948f174b-ad37-4854-918e-0f217a7d2d1c,12411.4653320313,658.54991872091
2069,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,7a9d008a-5421-45c4-8e37-163a5d2b11d9,6189.57275390625,377.869549443885
2070,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,461dce0b-25ec-4f58-b064-845a1e7375a3,89353.8481445313,2809.82804743251
2071,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,a957d1bf-b86f-4282-8798-27f4cf827acd,4278.06689453125,453.588499327947
2072,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,2159a4cd-f3cd-470c-b68c-49eafbf51f30,8089.166015625,798.945694394536
2073,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,8c718a51-e1ca-4614-a1ca-d2985f1d0c23,9311.27734375,559.894198670949
2074,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,93503f36-de29-4cd0-ba6f-7b2769821a38,11976.1010742188,885.122191429236
2075,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,7ead7199-46bb-4dcc-99a6-1b29feb43bb2,3642.53955078125,378.438098477019
2076,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,37cbc1b2-bd1b-4428-8eeb-633e01e4a02f,2415.00634765625,207.145085056801
2077,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,ff431ac2-f1fb-434a-9037-b1957d224576,15581.759765625,999.694928162461
2078,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,5e8b584a-0003-49a0-9a1c-9a6e678db63d,3565.39501953125,336.283500056454
2079,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,75e832a2-5193-43ac-afe7-458041dae58e,1860.10986328125,222.309277946496
2080,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,af880da3-3980-4d9a-939b-2b7b421db1be,1742.77294921875,354.517729418929
2081,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,0218daf9-48ec-4723-bd89-990633370040,10373.2292480469,439.784783050488
2082,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,e1f428d2-bae7-492b-aec9-826b88be0b3d,2096.60986328125,217.833063969625
2083,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,ef8af3b6-82dd-49bc-ba08-979aec5a891f,66164.8876953125,2533.5271476934
2084,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,955d42de-84cf-41fd-a20e-58bfc4d5b284,9389.52905273438,567.82343441986
2085,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,e3dc2763-94e6-4991-aac1-d64569526bd1,12215.8117675781,725.177983147523
2086,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,823e1bf5-5bb1-4965-baf2-02113caa5585,11630.6279296875,847.805249145285
2087,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,9de6a69a-f90d-40eb-89c8-aba30e89e834,1716.70947265625,223.722736067931
2088,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,484db641-462c-48fe-8b8e-038a8e2f0a31,134277.017333984,6442.94133821145
2089,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,222fa788-9cfb-41f3-bbfc-61cd85925b0c,11816.5373535156,796.624296708389
2090,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,8abcb9f8-f292-455b-a060-5415d223de77,4642.32568359375,323.674204395147
2091,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,41cd25dd-c1fc-46e5-a2d4-66bb5d8bd28e,43077.9221191406,1931.08789087757
2092,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,4cf3d2c7-06c5-45bb-b47e-36966fd16791,18766.5983886719,1307.0320131018
2093,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,ae7abfad-1370-4f41-b501-3ac2eb7636fc,209696.621337891,4890.48301539509
2094,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,7cf978c8-0758-4b6d-80a7-1b76d033f5a9,392.274169921875,96.4795736632367
2095,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,43bd730e-c965-48d4-ac3d-c491a8801faa,8090.83837890625,401.86680667438
2096,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,a2ba8bc4-af76-4f19-85bb-f19ae60aa404,53009.560546875,2542.64016817542
2097,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,bc468732-6b08-40ee-b4d4-01844ebd4af2,1372.00244140625,172.17837565722
2098,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,93ca9ac5-085f-42ef-bd21-32086308fb2f,988.06884765625,124.281684427665
2099,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,282d0d78-f93b-43ce-8a72-a03829151f2c,7296.92895507813,473.70291384561
2100,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,3e954a30-4ce3-4252-99f3-9ef6072b379c,4233.90673828125,486.01912169354
2101,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,480ca0c8-5e61-4285-9e80-eff4e7637273,3950.69555664063,272.411623528211
2102,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,4cf28740-b72d-4eb0-a961-75f7bbf79207,11059.3286132813,729.736748184457
2103,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,a8bf3b17-e428-4c40-b739-3278d3956fd5,64579.6999511719,2139.34958733014
2104,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,21bafd4a-d077-46d2-aef2-8bdae65a22f2,26112.4895019531,1489.17242085029
2105,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,4c5c8b79-190d-46e1-ac9a-f4ff0818c371,27459.431640625,1439.74753739758
2106,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,26102b28-7d56-4eca-8570-57a529b35b35,20920.5505371094,871.755751787871
2107,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,64be92b0-1071-452e-95ca-61a1f0c3ff2e,9648.04711914063,568.805826116651
2108,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,3bca4b63-d91a-4da5-bdd1-c74002f63025,42862.4743652344,1967.09241440928
2109,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,f72ceb58-2210-4792-8e91-583d1e8c896f,13539.5705566406,948.070821563831
2110,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,7704b5d0-5c08-429c-8dba-8a292b7eeb1e,10135.7375488281,423.285350789356
2111,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,2855020c-48c6-49a0-9c03-978758fd8589,6230.943359375,333.490618193132
2112,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,ed3e034f-ed43-4395-8d94-14cd15307ada,6303.78051757813,461.502608096057
2113,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,0bba3738-3d00-4bec-ada8-1f9be88592db,22429.7944335938,1337.39703144974
2114,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,319b55cc-a78f-4099-bd7c-64bbc19e9aaa,3148.33764648438,347.309106651043
2115,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,10dccafe-0434-44ba-af85-953e3f6bdce4,41022.5439453125,1443.66294182604
2116,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,49faed82-552e-466f-a880-5273d50bad95,18914.4340820313,914.470960578891
2117,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,d1d7d6f8-f8b9-4815-bad9-2f2bedc4c18d,40916.7399902344,1208.85543867713
2118,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,5f33d212-0364-48e5-a3f6-a397de0abed9,22386.4538574219,1496.93997914247
2119,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,4eacef20-a9ea-44ff-b7f7-a8af6821e34f,18466.1635742188,1542.42469451752
2120,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,12fac960-7b3c-4503-a392-43d8b184ea58,13496.8205566406,687.79111521629
2121,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,aaaef0d9-8a08-43bc-9296-7992d33c31ce,9572.47705078125,587.371318096484
2122,Paved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,1f592c13-5b2e-4c81-94c4-f8917f05500a,6790.72314453125,598.643552196411
2123,Unpaved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,685367d6-830f-449a-b078-5c2797d796e2,11291.8454589844,804.127724497276
2124,Unpaved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,7ab6e8e8-5509-4572-b51c-e73546fcae02,7344.85473632813,433.339150500044
2125,Unpaved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,2baa1f1d-8b4a-4164-9e49-17893d7eddad,3471.025390625,261.305540933737
2126,Unpaved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,93115518-c3fb-44ab-a9cb-19065daaa8cf,9179.05053710938,575.269972134011
2127,Unpaved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,0cf0e7eb-e83d-41d8-b979-8834b56b7ea0,4408.39208984375,316.198292704758
2128,Unpaved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,f88f5e8e-0a72-49d7-8d20-4fbd4c12a1ed,23544.85546875,736.012166235099
2129,Unpaved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,88ce457b-2f2b-4df4-b4e5-f53a7f088783,6860.8427734375,453.870220217634
2130,Unpaved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,6a14c7be-b0b0-4fa8-a17f-88f878f0e1c3,1391.10302734375,158.818473941698
2131,Unpaved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,489dbebc-3f93-4722-bea2-df73d291eb56,5309.13110351563,611.380660021549
2132,Unpaved,Existing,,2012-11-12T00:00:00.000Z,A.Hendon,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,c1cada99-09d5-43b4-a45e-e8325105fd56,31487.1420898438,1035.00833865313
2133,Unpaved,Existing,,,,GISAdmin,2018-06-22T17:50:04.243Z,GISAdmin,2018-06-22T17:50:04.243Z,838bb8fb-9855-4e99-81e9-bd7e6bea0a5a,1885.34399414063,187.823802776462
