OBJECTID,Status,Street,Block_Num,Area_Sq_Ft,Mowing,Weed_Spray,Fertilizer,Num_Trees,Tree_Trimming,Comments,MedianType,Compiler,Date_Modified,created_user,created_date,last_edited_user,last_edited_date,GlobalID,Shape__Area,Shape__Length
275,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,f8801753-53f8-4ea6-b8d9-39fa899b104d,3951.57080078125,473.569309583295
276,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,b98d743f-9d4e-4160-9d2b-9fa37830e488,8383.63208007813,1251.98961974841
277,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,a129e521-9530-41b9-9a90-4a320d7418ef,3307.73510742188,403.490525382983
278,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,3ddb24e2-2967-4230-9e47-ef448322e0da,1505.6806640625,480.396544560059
279,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,a17c205c-743b-4a73-81da-f280b709cd92,2247.13818359375,641.375352151123
280,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,39618107-aaec-46e6-b29d-fab479769052,305.8193359375,83.0626544897588
281,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,e56ece7d-17b5-47a6-a370-5ecd6fc50a9d,2824.39135742188,348.403672775043
282,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,c6652b9c-e717-444f-b2c1-52d8d6862ef6,441.091552734375,271.204683542267
283,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,0b4e1c19-9018-4543-b844-aead0359661d,507.406005859375,87.5121939769896
284,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,db9ed450-1b68-4122-8379-c50a112b3da6,349.357421875,81.154025548092
285,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,8326ee19-e6f1-4645-a306-ab17d30be14c,376.792236328125,86.5003785436175
286,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,5bf8c481-f6c3-42d2-a761-65537f9cdea3,237.807861328125,65.5835101953827
287,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,eabb36e0-a21b-439a-9142-75e7dcaa9c0a,7679.51416015625,947.222155169786
288,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,de5666e1-e25c-4f5f-ba81-01cd4109cc63,9298.52270507813,859.370711292691
289,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,b5454ee5-f679-498c-b7e1-d6a26c2709f3,1476.38110351563,209.838982645625
290,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,c0321833-64be-4482-92f9-13e6d02ea280,3498.96899414063,1145.89294236713
291,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,b5a9b7fe-ac2e-4ae8-b8bd-eab7c11c4dab,850.56298828125,458.66992221261
292,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,7743c711-ea1f-4c67-a21c-e2ef5907bed0,3324.61694335938,904.159410877255
293,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,1344b3cc-7cf9-452e-ac17-5274a2d74005,12777.5642089844,2306.29170861852
294,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,bae3de4a-6c5a-443e-810f-71ffcdfb30a7,31.9609375,25.1466732357563
295,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,c8f3bbee-53b7-498e-938a-805ded7a775a,506.03076171875,281.709799146664
296,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,1d3cc135-a76d-4fc8-8609-63c58360c4b9,1359.72314453125,594.378502668251
297,Updated,,,,,,,,,part grass part paved,Grass,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,d9ae9c47-e8c9-4ae6-bce8-ffa2cbcd39cb,1965.7578125,473.017383029794
298,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,d1ee3820-1e71-4d59-bbc5-d1de779f3eea,947.024169921875,138.830620450212
299,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,e1a7e723-36c5-48aa-9455-79327a543a58,262.4482421875,68.6948448183058
300,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,baa5a818-8092-433b-ae23-f22834b659c9,69.782958984375,35.386816978456
301,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,90a04a9a-303a-44b1-b5c5-0c6f3dd2fd8b,2401.03881835938,959.736727081113
302,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,16e72f41-b899-4a74-84d5-29bf43899b6a,429.129638671875,86.445911555356
303,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,2e3b63a1-68f3-44e9-a4c4-516d4ea6f69c,470.828369140625,105.686261641477
304,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,8d7fa93c-a693-4d5d-b2c4-36cc67a92ade,925.615966796875,363.218592041072
305,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,29d5ffcc-59ca-45ab-869b-5a44b2022eae,9427.21240234375,1518.08205393284
306,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,dc89d5ea-9c88-4ede-ae0e-99601cc43c46,1059.76147460938,346.590625896279
307,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,2342d17b-03b0-4cdb-bfab-565d2bd88e77,312.897705078125,72.9735348537323
308,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,78133178-8774-4f9b-ae9b-e2fab4b900ff,1440.02465820313,523.759347308609
309,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,5c07902c-5b39-41af-9ed8-55e0f99b636a,231.37353515625,63.9439039824692
310,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,1eb73641-449d-4679-ad8d-0ebcdcb291bc,600.227294921875,221.192045699761
311,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,36763eab-ce97-4b7e-a0da-7a12c103ed9a,761.357177734375,251.3318540944
312,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,c40b39f2-4d3d-47b8-a0aa-c10112e6f84d,236.96484375,65.165953197992
313,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,0ac01ba5-75a1-4862-ae55-cc50b2ac3443,226.37109375,62.1825658402434
314,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,72d0ed5e-6dbf-41f3-b1e8-0c849d72ceb5,1454.60815429688,298.493535673321
315,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,6c0243f6-ca51-4941-b0b1-8ba22ecf0120,1294.28149414063,680.466731310127
316,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,674780a7-7d93-443c-8aa4-fde1bba0ef49,2109.11645507813,184.123314713186
317,Updated,,,,,,,,,part paved part grass,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,4aeab0ce-b5ee-48a0-b5c7-6911aac717b6,3277.54321289063,891.167020857521
318,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,9363f3ff-6eb7-42d8-95a2-87c8bd698028,722.348876953125,297.60252662338
319,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-12T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,9f1d5c01-233c-4ae0-a6eb-5d08d7f0b9c4,2938.529296875,1316.18270820649
320,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,bda7eb58-fd43-4063-ba18-1f83616e27e7,4969.44873046875,567.338462107097
321,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,6b505a07-d2b1-4108-aed0-bcbd99b211c3,690.32421875,334.794405766276
322,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,b782c291-ecc6-436f-94d3-2177ff951f33,336.2470703125,153.511028795487
323,Updated,,,,,,,,,part paved part grass,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,57a8c34e-a95e-469c-83de-7a31c2c4ac21,32480.5620117188,4136.54136249095
324,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,c456d911-db3c-4de5-a748-cce51c226ee4,311.025634765625,74.9204247191072
325,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,ea10dc84-494d-497d-ba6b-13384f15085b,159.031005859375,87.9621976910849
326,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,10ac9ca8-e9ef-4b3e-815c-619cf20bd54b,17.940185546875,16.2363855315632
327,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,76a5dbb9-476b-4182-8166-6b8412665363,1136.96997070313,575.513636603672
328,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,d94ffa01-f388-487d-9ffc-8adb281e9998,7.907958984375,12.7840427911657
329,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,453688c2-29be-49bd-b89a-dc13c78e7a34,18770.6806640625,2372.15419604862
330,Updated,,,,,,,,,part paved part grass,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,5805f15c-fdfd-4bf4-bad5-1ff5023fa15b,2506.47314453125,570.192228043412
331,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,e29428fc-f0e3-4f41-b9b5-421fc8621381,815.05517578125,624.760050676588
332,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,37fb8154-cd29-46f1-a60a-72c4b676e9e9,23.390625,23.5199427260903
333,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,085c98e2-49f9-4ca6-9dcc-f63f1c2c9894,3301.896484375,980.335697322658
334,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,f739315c-4531-4749-a1d7-1735638b5f21,148.211669921875,48.5379007705294
335,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,b49accd4-247b-43a2-b1ed-b9f58ee8328b,3874.8974609375,1123.47253969737
336,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,90edbab4-7ffe-479c-8117-67becc0413e5,1154.1259765625,681.42807276872
337,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,4648aa8a-492e-452c-bc4f-052e350f71bd,267.543212890625,87.5623076439292
338,Updated,,,,,,,,,part grass part paved,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,e136933f-c744-4b54-90f2-75bbc63f2a66,1945.1826171875,598.759538428314
339,Updated,,,,,,,,,part grass part paved ,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,acd64070-620e-4fe1-b990-80aee152afde,14741.455078125,2257.52420585592
340,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,fb2afd9d-2436-49d6-a435-c0d2107ebe70,587.9873046875,115.869215112215
341,Updated,,,,,,,,,part grass part paved ,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,a426376d-f946-439b-8755-3491b937217f,6774.00024414063,1269.25461090167
342,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,bb4e5f7b-a158-498d-ab56-ad6d406f1534,473.614501953125,98.3511608808434
343,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,70dfd743-821d-4911-9937-690a23651cd0,808.99462890625,386.83091986512
344,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,e1d7d02e-628c-45c8-894d-0d1160a26a84,927.258056640625,403.256699575393
345,Updated,,,,,,,,,part grass part paved ,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,53d6e58b-1f55-40d8-885b-149947ba40e8,5078.28198242188,832.520762124504
346,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,2e97db67-53b9-4736-9382-e8cf058bfb20,992.0595703125,457.430158174853
347,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,8e025bee-b3af-434c-989d-90f36194b2a5,2079.32763671875,833.034472025108
348,Updated,,,,,,,,,part paved part grass,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,f2fe20d1-c57e-40d1-9d41-67ff1e1bc353,1962.11938476563,469.096711863915
349,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,eef874ba-e021-4c56-b03a-fc69e04e4152,1924.93408203125,935.531953440086
350,Updated,,,,,,,,,,Grass,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,1215103d-2a0e-4feb-b780-c0bc9c702745,959.35888671875,312.228343160888
351,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,c3786033-5985-419f-9e6f-9109499db2b8,520.5146484375,230.397979775739
352,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,673082e3-922b-4838-a70b-5d47be019409,590.64794921875,251.181000898734
353,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,c9917838-4614-4357-be5a-712f1790815a,539.98583984375,244.935641027853
354,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,434d69d4-69fb-4ff5-9147-90f0edd96120,631.81884765625,270.966038995269
355,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,f68f81d6-be42-46ae-a244-86f13c65627c,493.000244140625,222.332478881196
356,Updated,,,,,,,,,,Paved,C.Wrice,2012-12-04T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,41b57082-941f-4e62-81a2-3426c54eb6e3,539.271484375,244.351108449397
357,Updated,,,,,,,,,,Grass,A.Hendon,2012-12-27T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,2656f818-2daf-4bc8-a060-6082823f98b2,2550.69848632813,542.624087399319
358,Updated,,,,,,,,,,Grass,A.Hendon,2012-12-27T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,1f137cab-4638-4f51-a5d4-c94a25b65849,4443.279296875,573.965081055317
359,Updated,,,,,,,,,,Grass,A.Hendon,2012-12-27T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,85c285c5-0ffa-495c-a187-043586a50b3f,12522.046875,1130.82148000013
360,Updated,,,,,,,,,,Grass,A.Hendon,2012-12-27T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,043c2976-dacf-4103-bc49-6109dc62fa91,5330.89916992188,579.684299214452
361,Updated,,,,,,,,,,Paved,A.Hendon,2012-12-27T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,f8a5fff4-eab6-404c-b440-5296331222ff,476.136474609375,100.9412018583
362,Updated,,,,,,,,,,Paved,A.Hendon,2012-12-27T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,005e3225-ea80-48b2-9608-e942654c39fc,503.484619140625,99.3619069342028
363,Updated,,,,,,,,,,Paved,A.Hendon,2012-12-27T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,6267a7e2-c987-4cb9-b850-e6ebaf43aa7d,1313.630859375,412.660463051496
364,Updated,,,,,,,,,,Paved,A.Hendon,2012-12-27T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,d63e0043-f3b4-4548-a48c-db0a04deba16,280.367431640625,77.4494132405632
365,Updated,,,,,,,,,,Paved,A.Hendon,2012-12-27T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,a240385d-f606-4233-a7e9-40570dc14994,198.412109375,59.5761758006944
366,Updated,,,,,,,,,,Paved,A.Hendon,2012-12-27T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,38ef7b8e-092f-4fc3-a550-329de2d147d5,791.11181640625,247.739100736179
367,Updated,,,,,,,,,,Paved,A.Hendon,2012-12-27T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,20316c4c-5309-4e32-90c6-2f64f2dae58a,122.6396484375,47.5441843547812
368,Updated,,,,,,,,,,Paved,A.Hendon,2012-12-27T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,981bf440-b141-4c2d-9d96-273d472411ab,609.448974609375,118.625768935372
369,Updated,,,,,,,,,,Paved,A.Hendon,2012-12-27T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,bc37e8dc-6dfa-4de6-a1f9-e2df531486f4,1171.1005859375,167.169798482614
370,Updated,,,,,,,,,,Grass,A.Hendon,2012-12-27T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,40f53cb9-7b1d-42f6-b950-377b59fe33e3,389.124755859375,89.0168623827879
371,Updated,,,,,,,,,,Paved,A.Hendon,2012-12-27T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,035cd7c6-bfbd-459b-b917-a4ead6d68e3f,76.718017578125,33.9561776471824
372,Updated,,,,,,,,,,Grass,A.Hendon,2012-12-27T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,3245d99c-d2ae-4fc4-92b7-0d76a7ad7827,3094.14501953125,284.42727961998
373,Updated,,,,,,,,,,Paved,A.Hendon,2012-12-27T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,571a26f1-4097-4ed3-b7ab-0e0be7ebd89e,714.560302734375,164.601262496917
374,Updated,,,,,,,,,,Grass,A.Hendon,2012-12-27T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,95ee5ef4-987a-4ccb-b4ad-55ae165a7189,727.26513671875,160.527278611858
375,Updated,,,,,,,,,,Paved,A.Hendon,2012-12-27T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,36013195-c07e-4bad-a150-206f498e9797,106.403076171875,76.349248168483
376,Updated,,,,,,,,,,Paved,A.Hendon,2012-12-27T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,4b755849-d554-4187-8487-f435550419e6,233.425537109375,60.0652767735813
377,Updated,,,,,,,,,,Paved,A.Hendon,2012-12-27T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,4f3a0a2e-5768-4b83-87c7-8495908eadd8,2653.86083984375,721.458756920401
378,Updated,,,,,,,,,,Paved,A.Hendon,2012-12-27T00:00:00.000Z,GISAdmin,2018-06-22T17:47:33.086Z,GISAdmin,2018-06-22T17:47:33.086Z,55850ce6-0d99-4d82-a112-7c5ad6686160,3353.9970703125,996.083671688213
