OBJECTID,Unit_Code,Tax_Year,District_Name,WebSite,GlobalID,Shape__Area,Shape__Length
2,180,2017,GREATER PEORIA M T D (Dist # 180),http://www.ridecitylink.org,9d90a2ba-dc8c-431b-bbb0-f4d22f25702d,1501698966.35474,522952.26904904
