OBJECTID,Unit_Code,Tax_Year,District_Name,WebSite,GlobalID,Shape__Area,Shape__Length
2,030,2017,I C C J C #514 (Dist # 030),http://www.icc.edu,4e9afc61-2ce6-42ab-8299-8e0e9efa3282,17412983328.6929,677498.214084518
