OBJECTID,Form,Id,ORIG_FID,GlobalID,Shape__Area,Shape__Length
712,Environmental Corridors,1,1,46cacbcc-5fb6-45a8-a6b3-551644b0add6,726.095947265625,210.830886808928
713,Environmental Corridors,1,1,d48f99ec-6b7d-4d7a-b63f-28ac3a5a22b6,366288.270507813,3615.92998762739
714,Environmental Corridors,1,1,f3ee16cf-a6df-4902-b9db-4a7b5bce46b4,583389.156738281,6540.74415546777
715,Environmental Corridors,1,1,e150fa1c-7f2d-491e-9e7a-6ebb59e2f519,287715.434082031,2732.92094729869
716,Environmental Corridors,1,1,d11004f7-3b48-4302-9a85-91a189b581d6,241677.689208984,2240.94858929039
717,Environmental Corridors,1,1,a8b6c3e0-5243-4e3c-9fa6-247c5a3eaa47,2614858.55786133,15192.6044372207
718,Environmental Corridors,1,1,0e29bd8a-afb7-44d9-8330-50b3a6062814,207666.603515625,2371.37521208786
719,Environmental Corridors,1,1,303d4118-f7fb-4007-a5ac-16c3c60a0407,259984.236816406,3045.17051387943
720,Environmental Corridors,1,1,1764ca5e-55f4-4e03-bb10-a40c60bed61d,171744.644287109,2182.18978334995
721,Environmental Corridors,1,1,8b7a6582-f3fe-4546-85e4-b3ed30dcd3d5,52478.9702148438,1156.77055822156
722,Environmental Corridors,1,1,f8074f62-9c98-4b5f-92da-0180f0def818,230453.898681641,2834.75381209338
723,Environmental Corridors,1,1,64a1aafb-9b20-4340-ba2f-14561eea2a82,274236.871337891,2618.87712042049
724,Environmental Corridors,1,1,c7b8454f-0013-40e8-8bd1-460918a34b93,243152.984375,2645.326443314
725,Environmental Corridors,1,1,eb1cd363-2d97-423f-888a-29e838d63dd6,1089793.91552734,9085.47233340437
726,Environmental Corridors,1,1,8f0df57b-9343-4e16-9e54-6b91b22c00a0,330373.135253906,3086.32060830816
727,Environmental Corridors,1,1,f4c72098-add7-4d7e-936f-29eece5b8f02,1315600.59350586,9803.129003908
728,Environmental Corridors,1,1,126b3d7d-6aad-4774-8a43-bd74d6ffb4b9,362130.76953125,2741.75912842372
729,Environmental Corridors,1,1,f000b87e-63a6-41cd-a3a3-02412a4ba3b1,241775.905761719,3260.83363703486
730,Environmental Corridors,1,1,162aee26-b28b-4f12-b5a2-942b41235bca,2151935.95385742,12722.6361900987
731,Environmental Corridors,1,1,2ba6d304-f255-422d-bc78-efb3bac306c6,203397.332763672,2173.96190539482
732,Environmental Corridors,1,1,4a0e74a7-a7e7-48b6-af7a-7eb0dba80f54,274520.426269531,3409.02880861602
733,Environmental Corridors,1,1,f6dfbfbf-1951-47d1-a607-c24fbbcc14a7,1579997.60668945,9430.77682317644
734,Environmental Corridors,1,1,312dbbad-f096-430d-b7f3-34fc0d7e25b2,891656.907470703,5749.69825484911
735,Environmental Corridors,1,1,5c144d3b-3b23-45b6-a5e4-0905ffd8c9b7,373527.689208984,3197.72204748215
736,Environmental Corridors,1,1,39cf2635-4d6e-411b-8e24-c0747dbcc982,491466.043701172,5705.35141341628
737,Environmental Corridors,1,1,4fbddfbc-f36c-42c8-ad8a-97a336639853,256118.684082031,3053.37138803998
738,Environmental Corridors,1,1,38fd7885-275b-43d2-b349-c353ed927723,207205.430908203,1899.02379658266
739,Environmental Corridors,1,1,55784665-874e-4eb6-a778-09b681e1dff9,239401.677978516,2248.12113167577
740,Environmental Corridors,1,1,1639c57f-ad3e-472a-a2af-62ff5bdf6ce6,227549.773925781,3046.50191066271
741,Environmental Corridors,1,1,f4c91952-c9d8-45ed-b658-bdd15432a7c7,280813.243408203,4165.00809081971
742,Environmental Corridors,1,1,2db9bc1a-7e52-41a0-a298-e8bfbee173d9,2993974.52270508,11147.464361266
743,Environmental Corridors,1,1,85b1b6ce-9589-49f3-b6bf-1211ae0cfb0b,550976.91796875,4933.90657143318
744,Environmental Corridors,1,1,b32c87e6-b280-4cd4-adb9-af8f306b6bae,30317.3889160156,1031.72904892493
745,Environmental Corridors,1,1,942a26a4-526c-4878-bd40-82aff1a960bb,165211819.864502,644244.10061518
746,Environmental Corridors,1,1,d068950d-7445-4ec8-b4e7-b752e77ae739,618638.920654297,8192.84762861509
747,Environmental Corridors,1,1,caee21a9-755e-437a-af26-a46a24a4f062,851309.306640625,7022.91793189742
748,Environmental Corridors,1,1,cdb28b88-7174-496e-82b2-5756b6c05cdc,209264.520263672,3111.2475411288
749,Environmental Corridors,1,1,4c2f866b-14be-4f7a-87f7-3b06e87eec02,1817631.76220703,11313.4156339249
750,Environmental Corridors,1,1,8d6cd622-ef28-4fdb-94a8-b51887c230a6,771571.906982422,7175.63030295768
751,Environmental Corridors,1,1,dbc97d12-fc21-4478-84ea-eac6b46f11de,618601.043212891,4344.65916801955
752,Environmental Corridors,1,1,070e0a0c-7e5b-45f4-bce1-2b8df0a39260,207994.895507813,2099.82018018048
753,Environmental Corridors,1,1,573d67f6-9516-4e09-a4a0-40027fd49098,619.678955078125,240.116473844091
754,Environmental Corridors,1,1,3ab0df9b-929e-41a4-94dd-2a2e77baf1eb,20107.3046875,799.449952629762
755,Environmental Corridors,1,1,2d55c717-7ad5-47dc-8159-726bb6ee787d,14981.8527832031,1646.63891017571
756,Environmental Corridors,1,1,6f8715f7-c905-4f42-9229-e63e0c33f789,28620.5632324219,730.53674693278
757,Environmental Corridors,1,1,ab199a16-25fb-4649-8509-5d4c152da98f,291235.355712891,3333.29586157214
758,Environmental Corridors,1,1,2c917b5c-d26f-4123-ac82-4774c1ff2d84,2048182.52856445,13975.9735701205
759,Environmental Corridors,1,1,ae5e24e4-2934-474c-9c12-7917a95c9450,1065559.16845703,9231.18369438003
760,Environmental Corridors,1,1,899d6eca-0d57-449c-94bf-32c5950631b9,181824.482421875,2548.51730504117
761,Environmental Corridors,1,1,0a46428a-d089-432e-ae7a-41ecd34ecd47,2021950.93286133,9688.04242462252
762,Environmental Corridors,1,1,98f3cd4e-0c92-4f54-ac29-b535b66b4a8a,486292.5859375,5307.93588193666
763,Environmental Corridors,1,1,01da9408-d333-4a94-a22f-80349c21d0a7,2943023.05004883,17046.6317576504
764,Environmental Corridors,1,1,8bf5fffb-32c9-491d-aace-eb2aa8d8aa45,315043.192626953,2427.02229352739
765,Environmental Corridors,1,1,6413f1f7-7c4f-460b-969a-3de3190b10a1,182408.049072266,2209.82628127071
766,Environmental Corridors,1,1,c1f138ee-c027-4141-b96a-cccfd5d3b284,872697.838134766,8548.73533103556
767,Environmental Corridors,1,1,679b68b1-9a42-4bad-b556-5a229f179b0f,119404.355224609,1406.22474126176
768,Environmental Corridors,1,1,532e67f2-9dfa-4372-b717-ee319c18756b,1860915.0871582,13698.9179408792
769,Environmental Corridors,1,1,26338b5d-a401-46be-a637-80b1822c25b3,196144.28125,3060.12728161196
770,Environmental Corridors,1,1,e77e6e58-fadb-4bd0-8ce8-f243bb06894d,320320.578857422,2598.80280368181
771,Environmental Corridors,1,1,774f6563-069e-418c-a962-2b787ff36a90,238542.586669922,1935.98863131519
772,Environmental Corridors,1,1,908c6f46-0fbf-4c67-9b89-46bee6fac97b,3073424.28833008,15387.0300921148
773,Environmental Corridors,1,1,00493469-96f3-4250-b8df-53508a97c23e,198540.416259766,2439.88652366164
774,Environmental Corridors,1,1,58308d50-e8b8-4c95-a7dd-097792717ddd,193780.354003906,3508.83786189113
775,Environmental Corridors,1,1,f3ebe820-6f69-4c62-8b9f-1bef0f8c726f,2505724.81835938,19885.4673537297
776,Environmental Corridors,1,1,4fcaa9fe-e1d5-4309-a427-51ba93d5bc69,1857418.65942383,12744.9400415865
777,Environmental Corridors,1,1,7609a43f-d67e-40f6-9ae0-1503cf291e1d,541223.626953125,4299.88470479677
778,Environmental Corridors,1,1,52257213-3666-49db-933e-29a06a9b7ea3,175984.336425781,1680.0113527503
779,Environmental Corridors,1,1,f1500713-8c01-4665-920f-0d54c8379482,50743.9711914063,1032.30024277947
780,Environmental Corridors,1,1,35948c1c-5bd8-4808-a412-d5b3a2924523,410281.112304688,5239.45135379669
781,Environmental Corridors,1,1,0197fb8f-1594-4ba0-a061-33f3ed425eed,556360.790283203,3941.24697716536
782,Environmental Corridors,1,1,5f4e0955-4a02-4021-bccb-5910ae610929,205918.627441406,2572.259187776
783,Environmental Corridors,1,1,90095541-dd20-41f0-9059-defeb9f00d59,279484.430175781,2778.03716455542
784,Environmental Corridors,1,1,8a66dfaf-145b-4179-b6c2-3b186afbc31a,211211.142578125,2161.9733438738
785,Environmental Corridors,1,1,ee4b228e-696c-448c-9485-61897708a6c1,218981.175537109,2653.44332742451
786,Environmental Corridors,1,1,d8967f01-8668-43a4-98c3-2fcc50b53a34,461412.201171875,4734.23497180894
787,Environmental Corridors,1,1,41affb5f-7a2f-45b0-8455-8e00a57beec8,467241.729492188,3747.55804785617
788,Environmental Corridors,1,1,dc55174e-699c-4b3f-bb43-6e5557be943a,238663.192138672,3031.85832747892
789,Environmental Corridors,1,1,03136aea-16da-49bf-a229-372d5777e586,210166.369628906,2562.14762944678
790,Environmental Corridors,1,1,1a34b518-f60b-49cb-b745-563d13ce3de7,209048.019287109,2163.48083093345
791,Environmental Corridors,1,1,1a8c16bf-94ab-443a-b1f2-076a38599b50,318789.670654297,3244.07257127797
792,Environmental Corridors,1,1,b46d1ca7-5468-4b3e-ba3c-759722ff093a,380686.796386719,3962.50876437082
793,Environmental Corridors,1,1,406a1f6c-b4ff-4ee9-a9c9-4875cee7566d,1440564.83691406,9492.52945027954
794,Environmental Corridors,1,1,9b3019b0-5296-4f31-b39d-fbf6d0d2fd07,329440.752929688,3948.5848834139
795,Environmental Corridors,1,1,c459f617-9cc1-4b72-86b6-c379dc491b24,433362.673095703,4360.73895661208
796,Environmental Corridors,1,1,b93cc61e-a063-4da7-bc85-293ce57ea975,2588116.86181641,11039.2840480484
797,Environmental Corridors,1,1,a5b1fd6b-a88c-442b-8f6f-a308ddfd1ffa,186349.730224609,2307.63790973728
798,Environmental Corridors,1,1,04363695-ef47-4e9e-8d5d-89e96ae38996,491750.492431641,4190.87220658652
799,Environmental Corridors,1,1,a7e57e72-ab07-4a78-9645-677a711ccc4b,197838.280029297,2322.18034145019
800,Environmental Corridors,1,1,49101f1f-df02-429f-abc6-71faa641eeb0,9013.52856445313,499.802805400405
801,Environmental Corridors,1,1,cba70146-edcf-48a9-bece-cae8c8f49c2e,196382.929443359,2028.41384877122
802,Environmental Corridors,1,1,512ceff0-c6ce-40ea-85ef-c17ca059c4ba,217255.318115234,3090.52011538827
803,Environmental Corridors,1,1,0778182d-74d7-49a7-8bfe-369f4dcc4191,493181.386230469,3655.08032663067
804,Environmental Corridors,1,1,43eb4f66-9abb-4dab-826f-cd17f25144aa,362760.192626953,2844.13014252832
805,Environmental Corridors,1,1,96c938c2-8cb7-4b24-a683-d6e8de0aa2ea,352969.447265625,4041.64586500814
806,Environmental Corridors,1,1,8d27e0b6-b6ec-4dee-8135-7f374d039852,186517.773681641,2896.41409563952
807,Environmental Corridors,1,1,4031f90e-678b-41e0-a028-a25fd1ea2287,281704.130126953,3828.64096692819
808,Environmental Corridors,1,1,4fb38d15-c456-4d9d-9a04-9ad1f7f956ec,215015.725097656,3017.11548784133
809,Environmental Corridors,1,1,2514563c-5bb1-432d-8392-6f6e7f488d8c,29049.3962402344,1087.46506400212
810,Environmental Corridors,1,1,b24705a1-1d57-4f04-8379-d09104fb1846,12839915.0905762,104993.282085084
811,Environmental Corridors,1,1,5153a6e5-e948-41b6-acf1-74123b02d2b9,1505960.22094727,9989.10568917692
812,Environmental Corridors,1,1,af9e15c7-1d90-4c68-af20-57728cf46899,335146.564941406,2962.27390167376
813,Environmental Corridors,1,1,c9b92c1d-880d-44ee-8f71-61a4cc2cd1cf,277175.430664063,3679.37402339901
814,Environmental Corridors,1,1,da2fe849-eb4e-4d5d-95a8-7d04387ef7ab,620646.803222656,4649.32892069786
815,Environmental Corridors,1,1,8f1bb7af-c437-40c6-bd23-3f71f8617d15,711644.041015625,4037.38649143929
816,Environmental Corridors,1,1,83bbbd46-fa60-4e0d-b1ab-67ba9dcabb3d,252417.411621094,3176.88517838449
817,Environmental Corridors,1,1,d278dcea-a3b9-4b76-a444-4df88bffd51b,458334.757080078,5555.37556294943
818,Environmental Corridors,1,1,e4aeecf2-410b-4512-8290-a45d68f302d0,214532.569580078,3476.64838968417
819,Environmental Corridors,1,1,3b3c8fe3-1527-496c-90b8-83f9f3d77e8d,203636.678466797,3044.92904444556
820,Environmental Corridors,1,1,e482b8fd-25e0-4483-8d67-9820f42879f6,860081.904785156,7583.45651526329
821,Environmental Corridors,1,1,1c2bb76c-b3be-4b49-a6a0-30b136f957dc,220992.745361328,2658.8037990832
822,Environmental Corridors,1,1,e7d57e7c-e03d-4e6c-b68e-66390ba0b459,390357.537841797,3973.17332060009
823,Environmental Corridors,1,1,afb346fd-5cc9-4fcf-96ef-388d306e2ac6,751900.561035156,12874.3247138733
824,Environmental Corridors,1,1,5498a0ea-3dad-477d-9095-7467917aebcc,184039.411865234,2476.23474547039
825,Environmental Corridors,1,1,02ac4bfa-3c46-4551-858a-5dc9fd15aa28,221897.950439453,2178.31863069594
826,Environmental Corridors,1,1,9b362a51-7234-42cc-a175-3a10340fd78a,746484.536865234,9266.8923996211
827,Environmental Corridors,1,1,88136b09-2600-469e-ab23-54c3344c8245,505658.794189453,3397.76421670595
828,Environmental Corridors,1,1,e24129b7-a128-4e1b-8c0f-f61006aa1cd1,223782.355712891,2391.57315619745
829,Environmental Corridors,1,1,200595fd-5bd6-433d-9197-6abc6fb49b92,757219.282714844,6401.89493504053
830,Environmental Corridors,1,1,ece24c7a-3095-4715-8b9a-6bf0a9c3571b,9500.99853515625,581.676774266052
831,Environmental Corridors,1,1,0c23a4c9-55a3-4c41-ad70-db4a4a7206fa,506389.401611328,4276.71521836056
832,Environmental Corridors,1,1,06f20f15-9c64-4c50-8556-93966d0af9e1,551829.501220703,4454.78000913184
833,Environmental Corridors,1,1,2180ba4d-d140-46dc-9888-60597595e27e,367319.409667969,3806.01599512036
834,Environmental Corridors,1,1,6ccd8021-ef99-4cea-9195-eca4d08524a2,189100.611572266,2047.21937955197
835,Environmental Corridors,1,1,f6e64f5d-58a4-4c5b-bfd1-45a21a487887,697472.956298828,6174.81432553161
836,Environmental Corridors,1,1,f92f01d0-7eda-4356-96f8-158de043180b,196061.312255859,1900.72649946415
837,Environmental Corridors,1,1,1223e57b-08ea-45f1-bd99-9d7b7db353e0,213686.506347656,2870.51613341417
838,Environmental Corridors,1,1,222302cf-1e0f-4edb-91a0-3dd43e7cc957,445264.742431641,5087.81196037005
839,Environmental Corridors,1,1,803aa860-6590-4495-b7b2-003cef18f4ef,2000480.01513672,15808.8047883751
840,Environmental Corridors,1,1,3e6fe1b3-58bd-4dff-b72b-259f18b9289f,333075.135253906,3343.81212296857
841,Environmental Corridors,1,1,97b7a739-5a36-4800-92c4-d1ab93ab2169,954714.863525391,7226.41187735019
842,Environmental Corridors,1,1,84b5d084-ed65-46fb-9bea-0611bae68a04,301601.407470703,3151.34215167803
843,Environmental Corridors,1,1,12a3daec-f25a-4c11-8cb8-64daba157b5d,229299.109619141,2605.48509452042
844,Environmental Corridors,1,1,31b9a5de-1547-407e-927f-2de441d352dd,344968.136230469,3166.04079994003
845,Environmental Corridors,1,1,c22dc1f5-e987-4c9f-abf1-942d6fc6b092,202477.487548828,2694.44350619326
846,Environmental Corridors,1,1,fdf58c08-0277-459c-9683-34cdc747003a,768448.139892578,4803.4307170657
847,Environmental Corridors,1,1,0e6e8b9e-26b1-4c32-b927-6bd7a02287fb,8172879.26953125,42862.8772840797
848,Environmental Corridors,1,1,80a6db87-f758-4514-aa3b-748ba0c846d1,258099.834960938,4466.07675225337
849,Environmental Corridors,1,1,898f31c2-6f19-458b-ace9-f4e865dbc7d2,194925.16015625,2973.61728446981
850,Environmental Corridors,1,1,d36003aa-c001-4cea-b4a3-8f5947f9d468,2069.13623046875,218.682770428045
851,Environmental Corridors,1,1,58f3579c-b83c-45aa-904f-b2b86d1197c1,1999034.35375977,9614.92466419267
852,Environmental Corridors,1,1,98c99cdd-abdc-47c8-988e-94ff0033c00e,723701.392578125,6458.10085626001
853,Environmental Corridors,1,1,84aaf32a-49c0-439f-a9f9-0b67c3fb6a6f,14001.7770996094,1570.88052205847
854,Environmental Corridors,1,1,a2587f49-80e3-4715-b915-a623282fb9b4,2480.56420898438,250.692337767775
855,Environmental Corridors,1,1,c4dd5b85-03ce-4969-a981-a231590cf307,850181.620605469,7873.29330335036
856,Environmental Corridors,1,1,58945ba0-90a8-470d-87b1-c829362df3ea,740796.834472656,5165.32298465326
857,Environmental Corridors,1,1,8cd4141e-7073-4d72-9b90-6c8702accd5e,994.922607421875,128.1350424715
858,Environmental Corridors,1,1,f0cd9144-7f66-40a7-9c9d-1457ea873a71,461007.060546875,4313.80389378027
859,Environmental Corridors,1,1,cb74ffcf-89b9-48d4-aae4-75400a9f19b0,25291057.842041,46033.9735582073
860,Environmental Corridors,1,1,0fb9856a-456f-4380-8db2-7ea13776f3c0,3699494.2109375,18268.4281346456
861,Environmental Corridors,1,1,03dec9b1-167b-449a-9855-bf1eea870204,6119331.82226563,30703.3009306322
862,Environmental Corridors,1,1,7f24ad00-8a17-419d-8cde-41c48eac69a4,358826.868896484,2903.37010811893
863,Environmental Corridors,1,1,3f069c71-ae7d-4e30-bf1e-97db36788bac,398274.952880859,4559.60543666904
864,Environmental Corridors,1,1,cd7a126e-3dc6-48ef-8697-7459af5d058a,54991.7727050781,5389.68723685339
865,Environmental Corridors,1,1,7e1b88e2-2d55-4b02-aa8e-a29f75186429,343525.971923828,4173.09831734518
866,Environmental Corridors,1,1,2dadd10c-6370-4b25-b9da-b0fe752302b3,697386.322998047,5167.48590958056
867,Environmental Corridors,1,1,4b38efba-3342-4a96-b53a-00e00234741d,299517.6953125,2707.84119835408
868,Environmental Corridors,1,1,5ea98191-684b-4061-b2f5-abdee70768e4,21127.4860839844,737.549618630287
869,Environmental Corridors,1,1,8753e789-cc22-49e2-80c0-df329c936817,12773.3654785156,517.509848993113
870,Environmental Corridors,1,1,7504fbd7-61dc-450f-afdc-dcd5c96c96f2,3630745.69433594,25439.5845843062
871,Environmental Corridors,1,1,1c4bb9c2-f069-4a23-aadd-c8405b1df08b,946621.157226563,6709.89862558898
872,Environmental Corridors,1,1,6ec3e4e2-7f47-4dd6-aeb1-a3464c6c1755,255543.760253906,3011.27157706139
873,Environmental Corridors,1,1,9d9ca24a-779a-4a14-9fe5-ff2410fffaa3,217740.647216797,2846.03441436444
874,Environmental Corridors,1,1,13813538-b3ff-4785-9dda-1de209ad6b4e,230233.586425781,2496.42381669696
875,Environmental Corridors,1,1,acce39ea-ef6f-417f-a9d5-def94eb63483,318697.189697266,4047.16171071978
876,Environmental Corridors,1,1,8311b704-1ab5-42f9-9ed7-4cb7c02702ee,11694749.8740234,87311.302985642
877,Environmental Corridors,1,1,13326b9c-0ac0-4aa5-9b72-63145297b714,184675.414306641,2290.12355734982
878,Environmental Corridors,1,1,0a2a5b04-c42e-4e02-a38a-d39d5a1cfb31,222662.112060547,2239.76650131362
879,Environmental Corridors,1,1,34720561-0617-4459-85f3-837eeef3e87a,280676.244384766,2930.59994009894
880,Environmental Corridors,1,1,9d956746-3f2d-43b4-8985-be24d9d07ccd,237335.118408203,2602.18840670743
881,Environmental Corridors,1,1,fd738232-799d-4ba0-b3e1-9b9db1291344,555617.493652344,3899.88969973372
882,Environmental Corridors,1,1,5c4c0f5c-5f22-4278-a89a-c5e3a59fdb5f,5820.54760742188,377.402702097076
883,Environmental Corridors,1,1,4e430a3e-4ad7-460d-9bd8-85f17d8d3494,298734.505615234,2984.32713265023
884,Environmental Corridors,1,1,b284d586-25ae-4f59-9580-52eef18da42a,54513.0717773438,1151.48953991556
885,Environmental Corridors,1,1,f8ba1137-1c30-4698-b887-fe9d2ce697ad,307471.006835938,3378.24827130257
886,Environmental Corridors,1,1,22b7a61d-0ca3-4e55-b0be-5218143617fd,509758.851074219,4332.66205191732
887,Environmental Corridors,1,1,5df992b1-8a4f-498a-bc84-4e8a6197c260,273494.656005859,2187.07539093991
888,Environmental Corridors,1,1,ba5e516a-f1b8-4586-b740-c077dd2f77b1,37427.5603027344,1040.24095960853
889,Environmental Corridors,1,1,4a311402-7586-4106-96fe-6848c252ec53,13879601.7678223,73457.5433224256
890,Environmental Corridors,1,1,c08a83fc-52c8-4a6b-9636-e9c16ae58713,254186.561523438,2446.63711274901
891,Environmental Corridors,1,1,3775cf6f-4bd9-4a63-893e-bca4c089d690,265422.534912109,2528.33481103663
892,Environmental Corridors,1,1,62039a2c-3f7d-4852-8086-1410b24e2694,331068.108642578,3931.09495192273
893,Environmental Corridors,1,1,7db14237-5d71-412b-a22d-01305019881a,987295.533447266,7409.28198336763
894,Environmental Corridors,1,1,0fc7a33a-1d95-460b-8ca4-476f21b6e190,201265.242919922,2832.38665554161
895,Environmental Corridors,1,1,d2a6730c-b76d-40bc-8c5d-8ea0105d697e,74408.3791503906,4019.61272495076
896,Environmental Corridors,1,1,bde6dca5-bfe6-4b16-932c-83ecc7740d87,2189540.79467773,11525.6735743431
897,Environmental Corridors,1,1,4baf808f-f19d-4366-a06f-0ee3ef7bb639,694879.657958984,4868.06118417014
898,Environmental Corridors,1,1,f3559043-cc42-48fe-a607-7d75f0b24e94,222906.395019531,2386.96783433573
899,Environmental Corridors,1,1,be45d0be-62da-4c91-adad-57231bf4e794,50499.6713867188,1162.57231753934
900,Environmental Corridors,1,1,fe84e038-fa58-4e5f-aa5f-87990ba529e3,803254.350341797,6826.83387133347
901,Environmental Corridors,1,1,b05a9822-efe5-4fb9-aa00-382a11141c1f,4038135.29443359,22891.6810813497
902,Environmental Corridors,1,1,cc0a40de-930b-44eb-805f-faa307aebf9f,505558.927978516,3278.86658647294
903,Environmental Corridors,1,1,35c92f94-f601-4d26-9f43-c6b7c7bfe381,489434.965820313,4266.81007152033
904,Environmental Corridors,1,1,2a96fc9a-1c4b-477e-a602-878c95973417,603141.708251953,6174.6255089796
905,Environmental Corridors,1,1,d548bed3-d5ff-40f6-9d09-7fd0f3550e03,732172.449951172,7799.53515044774
906,Environmental Corridors,1,1,f5eab8ee-fe47-4ee9-9569-d5e3db2daeda,195404.666748047,2317.12834013689
907,Environmental Corridors,1,1,d318e536-673c-4420-9786-a509be7524fb,396184.549072266,2612.40187016912
908,Environmental Corridors,1,1,ca717191-f636-4b05-94b9-162c5ef498f8,1273070457.8999,4295131.93095094
909,Environmental Corridors,1,1,953b7f87-c377-46ca-bb4c-43cc37efc562,552907.737792969,4498.64438781171
910,Environmental Corridors,1,1,deaf010e-d758-4639-9cd8-6acc0f74b4f9,2532112.71386719,14667.3489350685
911,Environmental Corridors,1,1,cdcc59f1-a10b-44ef-97a6-50bb34f2be25,353449.3203125,4182.11389300578
912,Environmental Corridors,1,1,2e508c31-29c1-41f3-bf63-04536d66efbe,329286.322998047,4146.2016336574
913,Environmental Corridors,1,1,8ecd01d5-30cd-413e-b6f1-e6e5cb6e3ed1,314873.726806641,4327.94827319633
914,Environmental Corridors,1,1,069d88d3-855f-40b9-a3c5-4ea9b76659a1,227072.586669922,3094.52377943621
915,Environmental Corridors,1,1,ca5b10e9-1949-44fd-903a-6b53b7e2b246,345395.727539063,4007.78409249522
916,Environmental Corridors,1,1,f32a18c0-885b-4b9e-adb4-eb22f62f1435,23735448.5390625,115840.886147673
917,Environmental Corridors,1,1,9328b667-2a82-4b6a-9e0b-b18ee29b46e8,283012.139892578,2231.4601797702
918,Environmental Corridors,1,1,f53cb9ab-5e63-4b40-b1c8-0c20bb62baab,107501.582275391,2257.23697850576
919,Environmental Corridors,1,1,502ee620-4342-4c6a-9fa3-07f63c9c1b4d,327907.404785156,2500.25810719914
920,Environmental Corridors,1,1,6c17f5e3-d5bf-4c79-a7bd-20c6248f43ea,3157082.98950195,16003.7269855086
921,Environmental Corridors,1,1,c0283665-b59c-494e-ad84-97955647ed06,198855.840820313,2458.21755317278
922,Environmental Corridors,1,1,ca074ac8-5566-4a32-bd4b-ab5a1cc62afa,1227306.14892578,8654.53420133603
923,Environmental Corridors,1,1,f69a482b-8298-4da0-9513-b691ca2ab8bf,13658173.204834,77639.6722985197
924,Environmental Corridors,1,1,5386d2e3-9f9d-4426-8507-e51430730e3d,203620.972412109,3431.4365439647
925,Environmental Corridors,1,1,6f61880f-a3f4-440a-8738-5251814124e4,1231871.80786133,8323.42599457671
926,Environmental Corridors,1,1,db02ac87-77cd-4d8c-8c71-e6453fb3ba50,5651119.92382813,32203.0780161965
927,Environmental Corridors,1,1,5e305331-d44b-4268-a195-532c4d903f44,258220.1171875,4132.86743955737
928,Environmental Corridors,1,1,ac648240-16bf-4436-82eb-38f87f68969d,199006.799316406,2172.5680467087
929,Environmental Corridors,1,1,0dbe82a1-35eb-4e5f-8fda-57c1897635ce,1101897.7199707,10580.366320133
930,Environmental Corridors,1,1,508b46ef-7a22-42f2-90e5-59fa247eff1b,207039.757568359,3085.56174150205
931,Environmental Corridors,1,1,61001dbd-7dcf-4091-8e29-746714c04287,3164312.41064453,13823.3992618586
932,Environmental Corridors,1,1,20693c58-faa5-4547-8cc3-0cff34c89cfe,197423.015136719,2631.43117139128
933,Environmental Corridors,1,1,49a1139b-4556-432a-a152-6f199dda8e14,722490.873046875,5900.0356869942
934,Environmental Corridors,1,1,9feeca35-ae7b-44e8-9768-c2b70d6902db,565399.601074219,5634.06648483891
935,Environmental Corridors,1,1,b9eab19c-7d83-42a0-a0ce-1de395b693eb,504944.531005859,5924.76337652706
936,Environmental Corridors,1,1,616baed3-28b2-48e9-ad5d-99fc28c94beb,312643.314941406,3683.72145499893
937,Environmental Corridors,1,1,0e0a8204-7f49-4adc-bcde-e148dcc75743,623856.347167969,6180.47584033798
938,Environmental Corridors,1,1,5fd8c87c-8acf-45d9-81e8-fdc9fde21188,849892.483154297,6615.04213770595
939,Environmental Corridors,1,1,3ddb0144-4ec2-4110-8bda-3ea6c3576ff4,1931821.4987793,11888.3894447872
940,Environmental Corridors,1,1,84840f29-9483-4f18-a1e1-860468d1c605,191523.996826172,2844.46126859756
941,Environmental Corridors,1,1,015913a0-84f2-4c14-8213-0528665cc733,217687.951660156,2974.39822576883
942,Environmental Corridors,1,1,cc292c1e-a368-47f8-9995-72e43a48fec5,370905.918701172,4433.56650624622
943,Environmental Corridors,1,1,18b1459f-08e0-43d0-a3f5-89867ae5e49c,1266125.75439453,11201.7212383991
944,Environmental Corridors,1,1,ec46aff7-2c78-4b7e-8fc6-aee2a22d2b96,1433304.74316406,9624.94058517979
945,Environmental Corridors,1,1,9e71d164-bdf7-447e-95fb-76d0996d8125,301381.344238281,4539.04819419731
946,Environmental Corridors,1,1,44b737e0-f7c5-4a1d-9e20-e21cbbbdae0c,19982.802734375,578.284759710528
947,Environmental Corridors,1,1,85488beb-465e-4e18-b168-6b65138b59b3,5838.48120117188,412.530428619435
948,Environmental Corridors,1,1,eee3eb24-5b8d-4ce7-8c3f-acc341809c47,3829.34765625,410.300893910443
949,Environmental Corridors,1,1,32ef2dfa-21b9-4b2d-a086-08f58e591e74,51.083740234375,168.4822333187
950,Environmental Corridors,1,1,97470d92-2731-48d8-85b8-26f0c96ec53d,24521.6938476563,761.157154483362
951,Environmental Corridors,1,1,fd2e80e7-4f05-4269-ab63-bcfc0e33350c,722624.714599609,7383.93579258599
952,Environmental Corridors,1,1,e862f3b9-fb68-4787-bf4c-de3ef3f2ca4a,12167.658203125,532.386134115893
953,Environmental Corridors,1,1,d79b786e-2f47-4cf3-be56-0a058797dfaf,7.060791015625,1289.62413725524
954,Environmental Corridors,1,1,b1bf28f4-a5b2-4737-af76-8eb0ffa01064,18977918.0817871,121811.49423751
